E, cm-1	Sigma_00, cm2	Sigma_01, cm2	Sigma_02, cm2	Sigma_03, cm2	Sigma_10, cm2	Sigma_11, cm2	Sigma_12, cm2	Sigma_13, cm2	Sigma_20, cm2	Sigma_21, cm2	Sigma_22, cm2	Sigma_23, cm2	Sigma_30, cm2	Sigma_31, cm2	Sigma_32, cm2	Sigma_33, cm2	
1.055007e+05	3.596296e-14	1.680598e-18	0.000000e+00	0.000000e+00	7.183097e-19	3.911645e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.055053e+05	3.590978e-14	1.767953e-18	0.000000e+00	0.000000e+00	7.725184e-19	3.898830e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.055099e+05	3.585262e-14	1.859601e-18	0.000000e+00	0.000000e+00	8.297290e-19	3.886391e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.055146e+05	3.580192e-14	1.952375e-18	0.000000e+00	0.000000e+00	8.885629e-19	3.874237e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.055192e+05	3.574700e-14	2.047799e-18	0.000000e+00	0.000000e+00	9.497035e-19	3.862435e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.055239e+05	3.569847e-14	2.146295e-18	0.000000e+00	0.000000e+00	1.013366e-18	3.850904e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.055285e+05	3.565019e-14	2.251421e-18	0.000000e+00	0.000000e+00	1.081284e-18	3.839645e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.055331e+05	3.559883e-14	2.375503e-18	0.000000e+00	0.000000e+00	1.159583e-18	3.828724e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.055378e+05	3.555217e-14	2.523540e-18	0.000000e+00	0.000000e+00	1.251125e-18	3.818024e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.055424e+05	3.549690e-14	2.699796e-18	0.000000e+00	0.000000e+00	1.358529e-18	3.807661e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.055470e+05	3.546810e-14	2.947073e-18	0.000000e+00	0.000000e+00	1.504177e-18	3.797501e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.055563e+05	3.537506e-14	3.574918e-18	0.000000e+00	0.000000e+00	1.873931e-18	3.778361e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.055610e+05	3.530709e-14	3.975544e-18	0.000000e+00	0.000000e+00	2.110207e-18	3.769269e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.055702e+05	3.521424e-14	5.222583e-18	0.000000e+00	0.000000e+00	2.838359e-18	3.751970e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.055795e+05	3.517028e-14	6.976317e-18	0.000000e+00	0.000000e+00	3.875288e-18	3.735874e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.055841e+05	3.515660e-14	8.265117e-18	0.000000e+00	0.000000e+00	4.638918e-18	3.728180e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.055888e+05	3.502055e-14	9.146802e-18	0.000000e+00	0.000000e+00	5.185226e-18	3.720689e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.055934e+05	3.499300e-14	1.054640e-17	0.000000e+00	0.000000e+00	6.036465e-18	3.713401e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.056027e+05	3.488176e-14	1.254018e-17	0.000000e+00	0.000000e+00	7.310053e-18	3.699140e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.056120e+05	3.497457e-14	1.365519e-17	0.000000e+00	0.000000e+00	8.097264e-18	3.685210e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.056212e+05	3.494691e-14	1.604395e-17	0.000000e+00	0.000000e+00	9.667398e-18	3.671533e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.056305e+05	3.472435e-14	1.832881e-17	0.000000e+00	0.000000e+00	1.121162e-17	3.658196e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.056398e+05	3.433391e-14	2.051159e-17	0.000000e+00	0.000000e+00	1.272580e-17	3.645339e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.056491e+05	3.430453e-14	2.582585e-17	0.000000e+00	0.000000e+00	1.623833e-17	3.632544e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.056583e+05	3.442838e-14	2.951685e-17	0.000000e+00	0.000000e+00	1.879474e-17	3.620444e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.056676e+05	3.446299e-14	3.281110e-17	0.000000e+00	0.000000e+00	2.114326e-17	3.608901e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.056769e+05	3.463383e-14	3.766658e-17	0.000000e+00	0.000000e+00	2.454827e-17	3.597522e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.056815e+05	3.463939e-14	3.928168e-17	0.000000e+00	0.000000e+00	2.574048e-17	3.592008e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.056908e+05	3.448547e-14	4.135535e-17	0.000000e+00	0.000000e+00	2.738443e-17	3.581692e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.057001e+05	3.420148e-14	4.542882e-17	0.000000e+00	0.000000e+00	3.038270e-17	3.571163e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.057093e+05	3.367173e-14	4.762241e-17	0.000000e+00	0.000000e+00	3.215309e-17	3.561246e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.057140e+05	3.356944e-14	5.086031e-17	0.000000e+00	0.000000e+00	3.449655e-17	3.556069e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.057232e+05	3.332875e-14	5.239728e-17	0.000000e+00	0.000000e+00	3.585413e-17	3.546147e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.057325e+05	3.340930e-14	5.846131e-17	0.000000e+00	0.000000e+00	4.034227e-17	3.536575e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.057372e+05	3.349771e-14	6.085110e-17	0.000000e+00	0.000000e+00	4.216283e-17	3.531836e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.057464e+05	3.376988e-14	6.403482e-17	0.000000e+00	0.000000e+00	4.471996e-17	3.522383e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.057557e+05	3.414270e-14	7.170865e-17	0.000000e+00	0.000000e+00	5.045860e-17	3.513453e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.057603e+05	3.426864e-14	7.424788e-17	0.000000e+00	0.000000e+00	5.243668e-17	3.509125e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.057696e+05	3.449659e-14	7.983566e-17	0.000000e+00	0.000000e+00	5.678388e-17	3.500285e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.057835e+05	3.440068e-14	9.133686e-17	0.000000e+00	0.000000e+00	6.562354e-17	3.487751e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
