E, cm-1	Sigma_00, cm2	Sigma_01, cm2	Sigma_02, cm2	Sigma_10, cm2	Sigma_11, cm2	Sigma_12, cm2	Sigma_20, cm2	Sigma_21, cm2	Sigma_22, cm2	
9.404716e+04	4.424234e-14	2.822482e-18	0.000000e+00	1.194624e-18	5.998380e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.405179e+04	4.399195e-14	3.214175e-18	0.000000e+00	1.369280e-18	5.977825e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.407034e+04	4.325573e-14	3.939475e-18	0.000000e+00	1.720731e-18	6.169564e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.407498e+04	4.394093e-14	3.574356e-18	0.000000e+00	1.570657e-18	6.062320e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.409353e+04	4.470807e-14	3.696210e-18	0.000000e+00	1.662221e-18	6.083131e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.409816e+04	4.441797e-14	4.222499e-18	0.000000e+00	1.909508e-18	5.979256e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.411671e+04	4.461110e-14	4.519121e-18	0.000000e+00	2.088050e-18	5.053731e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.412135e+04	4.393403e-14	4.732928e-18	0.000000e+00	2.198206e-18	6.255227e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.414453e+04	4.485913e-14	4.521571e-18	0.000000e+00	2.152913e-18	5.912270e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.416772e+04	4.430635e-14	4.511466e-18	0.000000e+00	2.198600e-18	5.961074e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.419090e+04	4.347872e-14	5.131592e-18	0.000000e+00	2.555848e-18	5.950009e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.419554e+04	4.328972e-14	5.150376e-18	0.000000e+00	2.575975e-18	6.263950e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.421873e+04	4.467300e-14	5.059978e-18	0.000000e+00	2.582379e-18	6.161955e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.424655e+04	4.362477e-14	5.194047e-18	0.000000e+00	2.711596e-18	6.001593e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.426973e+04	4.325638e-14	5.222055e-18	0.000000e+00	2.774964e-18	6.119339e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.427437e+04	4.330560e-14	5.139380e-18	0.000000e+00	2.740402e-18	5.788237e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.429755e+04	4.252268e-14	5.221815e-18	0.000000e+00	2.830875e-18	6.327316e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
