R	H01	H02	H03	H04	H05	H06	H07	H08	H09	H010	H011	H012	H013	H014	H015	H016	H017	H018	H019	H020	H021	H022	H023	H024	H025
2.49	-529.5267779	-529.4820497	-529.4766144	-529.4694955	-529.5252642	-529.4774789	-529.4646053	-529.5252642	-529.4774789	-529.4646053	-529.4766993	-529.4726401	-529.9503939	-529.5214202	-529.4751325	-529.4701471	-529.4637732	-529.5192596	-529.4765816	-529.464072	-529.5192596	-529.4765816	-529.464072	-529.474914	-529.472835
2.48	-529.5267158	-529.4819562	-529.4765174	-529.4695233	-529.5251106	-529.477478	-529.4645323	-529.5251106	-529.477478	-529.4645323	-529.4765999	-529.4725413	-529.9502573	-529.5213625	-529.475035	-529.4700805	-529.4637841	-529.519112	-529.4765831	-529.4639986	-529.519112	-529.4765831	-529.4639986	-529.4748165	-529.4727376
2.47	-529.5266526	-529.481858	-529.4764155	-529.4695512	-529.5249521	-529.477476	-529.4644556	-529.5249521	-529.477476	-529.4644556	-529.4764979	-529.4724391	-529.950115	-529.5213035	-529.4749326	-529.4700121	-529.4637921	-529.5189595	-529.4765835	-529.4639215	-529.5189595	-529.4765835	-529.4639215	-529.4747139	-529.4726352
2.46	-529.5265881	-529.4817551	-529.4763083	-529.4695793	-529.5247884	-529.4774728	-529.4643749	-529.5247884	-529.4774728	-529.4643749	-529.4763909	-529.4723317	-529.949967	-529.5212433	-529.474825	-529.4699418	-529.463797	-529.5188019	-529.4765826	-529.4638403	-529.5188019	-529.4765826	-529.4638403	-529.4746062	-529.4725276
2.45	-529.5265224	-529.4816471	-529.4761957	-529.4696074	-529.5246193	-529.4774683	-529.4642901	-529.5246193	-529.4774683	-529.4642901	-529.4762783	-529.4722188	-529.9498129	-529.5211817	-529.4747119	-529.4698699	-529.4637984	-529.518639	-529.4765806	-529.4637549	-529.518639	-529.4765806	-529.4637549	-529.4744931	-529.4724145
2.44	-529.5264553	-529.481534	-529.4760775	-529.4696356	-529.5244447	-529.4774624	-529.4642008	-529.5244447	-529.4774624	-529.4642008	-529.47616	-529.4721003	-529.9496524	-529.5211187	-529.4745932	-529.4697964	-529.4637959	-529.5184706	-529.4765772	-529.4636651	-529.5184706	-529.4765772	-529.4636651	-529.4743742	-529.4722958
2.43	-529.5263868	-529.4814155	-529.4759533	-529.4696636	-529.5242643	-529.4774551	-529.4641069	-529.5242643	-529.4774551	-529.4641069	-529.4760358	-529.4719759	-529.9494855	-529.5210542	-529.4744685	-529.4697213	-529.463789	-529.5182963	-529.4765723	-529.4635706	-529.5182964	-529.4765723	-529.4635706	-529.4742495	-529.4721711
2.42	-529.5263168	-529.4812913	-529.475823	-529.4696914	-529.5240778	-529.4774462	-529.4640081	-529.5240778	-529.4774462	-529.4640081	-529.4759055	-529.4718454	-529.9493117	-529.5209872	-529.4743376	-529.4696447	-529.4637771	-529.5181161	-529.476566	-529.4634712	-529.5181161	-529.476566	-529.4634712	-529.4741186	-529.4720404
2.41	-529.5262452	-529.4811613	-529.4756863	-529.4697189	-529.523885	-529.4774358	-529.4639042	-529.523885	-529.4774358	-529.4639042	-529.4757687	-529.4717084	-529.949131	-529.5209194	-529.4742004	-529.469567	-529.4637603	-529.5179296	-529.4765581	-529.4633665	-529.5179296	-529.4765581	-529.4633665	-529.4739813	-529.4719032
2.4	-529.526172	-529.4810253	-529.4755429	-529.4697459	-529.5236857	-529.4774237	-529.4637948	-529.5236857	-529.4774237	-529.4637948	-529.4756253	-529.4715648	-529.9489429	-529.52085	-529.4740565	-529.4694882	-529.4637379	-529.5177366	-529.4765486	-529.4632564	-529.5177366	-529.4765486	-529.4632564	-529.4738373	-529.4717593
2.39	-529.5260971	-529.480883	-529.4753925	-529.4697724	-529.5234796	-529.4774098	-529.4636798	-529.5234796	-529.4774098	-529.4636798	-529.475475	-529.4714142	-529.9487471	-529.5207787	-529.4739057	-529.4694086	-529.4637092	-529.5175368	-529.4765373	-529.4631406	-529.5175368	-529.4765373	-529.4631406	-529.4736863	-529.4716084
2.38	-529.5260203	-529.4807342	-529.4752349	-529.4697981	-529.5232663	-529.4773941	-529.4635588	-529.5232663	-529.4773941	-529.4635588	-529.4753173	-529.4712563	-529.9485435	-529.5207055	-529.4737476	-529.4693282	-529.4636736	-529.5173299	-529.4765241	-529.4630187	-529.5173299	-529.4765241	-529.4630188	-529.4735281	-529.4714503
2.37	-529.5259416	-529.4805787	-529.4750698	-529.4698229	-529.5230457	-529.4773764	-529.4634315	-529.5230457	-529.4773764	-529.4634316	-529.4751521	-529.4710909	-529.9483317	-529.5206304	-529.4735819	-529.4692474	-529.4636306	-529.5171156	-529.476509	-529.4628906	-529.5171156	-529.476509	-529.4628906	-529.4733623	-529.4712847
2.36	-529.525861	-529.4804162	-529.4748967	-529.4698467	-529.5228174	-529.4773566	-529.4632977	-529.5228174	-529.4773566	-529.4632977	-529.4749791	-529.4709176	-529.9481114	-529.5205532	-529.4734082	-529.4691665	-529.4635793	-529.5168937	-529.4764918	-529.4627558	-529.5168937	-529.4764918	-529.4627558	-529.4731887	-529.4711111
2.35	-529.5257782	-529.4802464	-529.4747155	-529.4698693	-529.522581	-529.4773346	-529.463157	-529.5225811	-529.4773346	-529.463157	-529.4747978	-529.4707361	-529.9478823	-529.5204738	-529.4732264	-529.4690855	-529.4635195	-529.5166638	-529.4764725	-529.462614	-529.5166638	-529.4764725	-529.462614	-529.4730068	-529.4709293
2.34	-529.5256933	-529.4800692	-529.4745257	-529.4698904	-529.5223364	-529.4773104	-529.463009	-529.5223364	-529.4773104	-529.463009	-529.474608	-529.470546	-529.947644	-529.520392	-529.4730361	-529.4690048	-529.4634501	-529.5164255	-529.4764509	-529.4624649	-529.5164255	-529.4764509	-529.4624649	-529.4728163	-529.470739
2.33	-529.525606	-529.4798843	-529.4743271	-529.4699099	-529.5220831	-529.4772837	-529.4628534	-529.5220831	-529.4772837	-529.4628534	-529.4744093	-529.4703471	-529.9473961	-529.5203079	-529.4728368	-529.4689246	-529.4633705	-529.5161787	-529.4764269	-529.4623082	-529.5161787	-529.4764269	-529.4623082	-529.4726169	-529.4705398
2.32	-529.5255163	-529.4796914	-529.4741191	-529.4699276	-529.5218207	-529.4772545	-529.4626899	-529.5218207	-529.4772545	-529.4626899	-529.4742013	-529.4701388	-529.9471384	-529.5202212	-529.4726283	-529.4688454	-529.46328	-529.5159228	-529.4764004	-529.4621435	-529.5159228	-529.4764004	-529.4621435	-529.4724083	-529.4703312
2.31	-529.5254233	-529.4794902	-529.4739012	-529.4699421	-529.5215492	-529.4772226	-529.462518	-529.521549	-529.4772226	-529.462518	-529.4739837	-529.4699209	-529.9468703	-529.5201319	-529.4724101	-529.4687672	-529.4631777	-529.5156575	-529.4763712	-529.4619704	-529.5156575	-529.4763712	-529.4619704	-529.47219	-529.4701131
2.3	-529.5253285	-529.4792808	-529.4736736	-529.4699551	-529.5212677	-529.477188	-529.4623374	-529.5212675	-529.477188	-529.4623374	-529.473756	-529.469693	-529.9465917	-529.5200399	-529.4721819	-529.4686904	-529.4630629	-529.5153825	-529.4763393	-529.4617885	-529.5153825	-529.4763393	-529.4617885	-529.4719616	-529.4698848
2.29	-529.5252308	-529.4790627	-529.4734355	-529.4699654	-529.5209754	-529.4771504	-529.4621476	-529.5209754	-529.4771504	-529.4621476	-529.4735179	-529.4694546	-529.9463019	-529.519945	-529.4719432	-529.4686152	-529.4629349	-529.5150973	-529.4763044	-529.4615974	-529.5150973	-529.4763044	-529.4615974	-529.4717228	-529.4696461
2.28	-529.5251303	-529.4788359	-529.4731865	-529.4699725	-529.5206732	-529.4771097	-529.4619484	-529.5206732	-529.4771097	-529.4619484	-529.4732689	-529.4692053	-529.9460007	-529.519847	-529.4716936	-529.4685419	-529.4627928	-529.5148015	-529.4762665	-529.4613967	-529.5148016	-529.4762665	-529.4613967	-529.471473	-529.4693964
2.27	-529.5250266	-529.4786001	-529.4729262	-529.4699761	-529.52036	-529.4770658	-529.4617391	-529.52036	-529.4770658	-529.4617391	-529.4730086	-529.4689447	-529.9456876	-529.5197457	-529.4714326	-529.4684702	-529.4626358	-529.5144948	-529.4762253	-529.4611859	-529.5144948	-529.4762253	-529.4611859	-529.4712119	-529.4691355
2.26	-529.5249198	-529.4783551	-529.4726541	-529.4699757	-529.5200353	-529.4770185	-529.4615193	-529.5200353	-529.4770185	-529.4615193	-529.4727364	-529.4686723	-529.945362	-529.5196413	-529.4711599	-529.468401	-529.4624633	-529.5141766	-529.4761808	-529.4609646	-529.5141766	-529.4761808	-529.4609646	-529.470939	-529.4688628
2.25	-529.5248096	-529.478101	-529.4723698	-529.4699708	-529.5196988	-529.4769677	-529.4612886	-529.5196988	-529.4769677	-529.4612886	-529.472452	-529.4683876	-529.9450237	-529.5195334	-529.4708749	-529.4683339	-529.4622747	-529.5138465	-529.4761327	-529.4607323	-529.5138465	-529.4761327	-529.4607323	-529.4706539	-529.4685778
2.24	-529.5246959	-529.4778376	-529.4720726	-529.4699606	-529.5193498	-529.4769131	-529.4610465	-529.5193498	-529.4769131	-529.4610465	-529.4721549	-529.4680902	-529.944672	-529.5194219	-529.4705771	-529.4682691	-529.462069	-529.513504	-529.4760809	-529.4604886	-529.513504	-529.4760809	-529.4604886	-529.4703559	-529.46828
2.23	-529.5245785	-529.477565	-529.4717622	-529.4699446	-529.518988	-529.4768546	-529.4607924	-529.518988	-529.4768546	-529.4607924	-529.4718444	-529.4677795	-529.9443065	-529.5193066	-529.470266	-529.4682065	-529.4618458	-529.5131486	-529.4760252	-529.4602328	-529.5131486	-529.4760252	-529.4602328	-529.4700447	-529.4679689
2.22	-529.5244573	-529.4772834	-529.471438	-529.4699219	-529.5186128	-529.476792	-529.4605258	-529.5186128	-529.476792	-529.4605258	-529.4715202	-529.4674549	-529.9439266	-529.5191874	-529.4699411	-529.468146	-529.4616044	-529.5127798	-529.4759654	-529.4599644	-529.5127798	-529.4759654	-529.4599644	-529.4697196	-529.467644
2.21	-529.5243311	-529.4769928	-529.4710994	-529.4698916	-529.5182237	-529.4767251	-529.4602462	-529.5182237	-529.4767251	-529.4602462	-529.4711815	-529.467116	-529.9435319	-529.519064	-529.4696018	-529.4680875	-529.4613442	-529.5123971	-529.4759013	-529.459683	-529.5123971	-529.4759013	-529.459683	-529.4693802	-529.4673047
2.2	-529.5242016	-529.4766937	-529.4707459	-529.4698524	-529.5178201	-529.4766537	-529.459953	-529.5178201	-529.4766538	-529.459953	-529.4708279	-529.4667621	-529.9431217	-529.5189363	-529.4692476	-529.4680308	-529.4610645	-529.5119999	-529.4758327	-529.4593879	-529.5119999	-529.4758327	-529.4593879	-529.4690258	-529.4669505
2.19	-529.5240677	-529.4763867	-529.4703768	-529.469803	-529.5174014	-529.4765777	-529.4596457	-529.5174014	-529.4765777	-529.4596457	-529.4704588	-529.4663927	-529.9426955	-529.518804	-529.4688778	-529.4679758	-529.460765	-529.5115876	-529.4757594	-529.4590786	-529.5115876	-529.4757594	-529.4590786	-529.4686559	-529.4665807
2.18	-529.5239292	-529.4760725	-529.4699915	-529.4697419	-529.5169671	-529.4764966	-529.4593235	-529.5169671	-529.4764967	-529.4593235	-529.4700735	-529.4660071	-529.9422527	-529.5186683	-529.468492	-529.4679226	-529.4604451	-529.5111596	-529.4756811	-529.4587544	-529.5111596	-529.4756811	-529.4587544	-529.4682697	-529.4661948
2.17	-529.5237858	-529.4757521	-529.4695895	-529.4696672	-529.5165166	-529.4764105	-529.4589858	-529.5165166	-529.4764105	-529.4589858	-529.4696714	-529.4656048	-529.9417927	-529.5185264	-529.4680893	-529.4678698	-529.460104	-529.5107153	-529.4755977	-529.4584146	-529.5107153	-529.4755977	-529.4584146	-529.4678668	-529.465792
2.16	-529.5236374	-529.475427	-529.4691805	-529.4695658	-529.5160492	-529.4763189	-529.458632	-529.5160491	-529.4763189	-529.458632	-529.4692519	-529.4651849	-529.9413147	-529.5183793	-529.467669	-529.4678177	-529.4597414	-529.5102541	-529.4755089	-529.4580587	-529.5102541	-529.4755089	-529.4580587	-529.4674464	-529.4653717
2.15	-529.5234836	-529.4750988	-529.4687322	-529.4694674	-529.5155641	-529.4762216	-529.4582614	-529.5155641	-529.4762217	-529.4582614	-529.4688141	-529.4647469	-529.9408182	-529.5182268	-529.4672489	-529.4677467	-529.4593566	-529.5097753	-529.4754144	-529.4576859	-529.5097753	-529.4754144	-529.4576859	-529.4670078	-529.4649333
2.14	-529.5233244	-529.4747696	-529.4682757	-529.4693365	-529.5150609	-529.4761185	-529.4578733	-529.5150609	-529.4761185	-529.4578733	-529.4683575	-529.46429	-529.9403025	-529.5180687	-529.4667735	-529.4677129	-529.4589493	-529.5092781	-529.475314	-529.4572956	-529.5092781	-529.475314	-529.4572956	-529.4665503	-529.464476
2.13	-529.5231587	-529.4744396	-529.4677981	-529.4691799	-529.5145386	-529.4760091	-529.4574669	-529.5145386	-529.4760092	-529.4574669	-529.4678813	-529.4638136	-529.9397668	-529.5179048	-529.4662966	-529.4676602	-529.4585187	-529.508762	-529.4752073	-529.4568868	-529.508762	-529.4752073	-529.4568868	-529.4660733	-529.4639993
2.12	-529.5229877	-529.4741167	-529.4673015	-529.468993	-529.5139967	-529.4758933	-529.4570414	-529.5139967	-529.4758933	-529.4570414	-529.4673847	-529.4633167	-529.9392104	-529.5177347	-529.4657993	-529.4676064	-529.4580644	-529.5082261	-529.4750941	-529.456459	-529.5082261	-529.4750941	-529.456459	-529.4655758	-529.463502
2.11	-529.5228103	-529.4738015	-529.4667837	-529.4687741	-529.5134342	-529.4757707	-529.4565962	-529.5134342	-529.4757707	-529.4565962	-529.4668669	-529.4627986	-529.9386326	-529.5175582	-529.4652806	-529.4675511	-529.4575857	-529.5076696	-529.4749741	-529.4560113	-529.5076696	-529.4749742	-529.4560113	-529.4650571	-529.4629835
2.1	-529.5226262	-529.4734972	-529.466244	-529.4685175	-529.5128505	-529.475641	-529.4561303	-529.5128505	-529.475641	-529.4561303	-529.4663272	-529.4622585	-529.9380326	-529.5173749	-529.4647401	-529.4674937	-529.4570821	-529.5070918	-529.4748471	-529.455543	-529.5070918	-529.4748471	-529.455543	-529.4645165	-529.462443
2.09	-529.5224353	-529.4732065	-529.4656813	-529.4682193	-529.5122447	-529.4755038	-529.4556428	-529.5122447	-529.4755038	-529.4556428	-529.4657645	-529.4616956	-529.9374094	-529.5171847	-529.4641767	-529.4674338	-529.4565527	-529.5064918	-529.4747126	-529.455053	-529.5064918	-529.4747126	-529.455053	-529.4639529	-529.4618796
2.08	-529.5222372	-529.4729315	-529.465095	-529.4678762	-529.5116159	-529.4753589	-529.455133	-529.5116159	-529.4753589	-529.455133	-529.4651781	-529.4611089	-529.9367623	-529.5169871	-529.4635898	-529.4673707	-529.4559971	-529.5058688	-529.4745702	-529.4545406	-529.5058688	-529.4745702	-529.4545406	-529.4633656	-529.4612925
2.07	-529.5220315	-529.4726734	-529.464484	-529.4674856	-529.5109633	-529.4752059	-529.4545999	-529.5109633	-529.4752059	-529.4545999	-529.4645671	-529.4604976	-529.9360905	-529.5167819	-529.4629781	-529.4673041	-529.4554143	-529.5052219	-529.4744198	-529.4540049	-529.5052219	-529.4744198	-529.4540049	-529.4627536	-529.4606808
2.06	-529.521818	-529.4724321	-529.4638473	-529.467046	-529.5102859	-529.4750444	-529.4540425	-529.5102859	-529.4750444	-529.4540425	-529.4639304	-529.4598607	-529.9353929	-529.5165687	-529.4623407	-529.4672333	-529.4548037	-529.50455	-529.4742608	-529.4534448	-529.50455	-529.4742608	-529.4534448	-529.462116	-529.4600434
2.05	-529.5215962	-529.4722069	-529.4631841	-529.4665574	-529.5095829	-529.474874	-529.4534598	-529.5095829	-529.474874	-529.4534598	-529.4632671	-529.4591971	-529.9346687	-529.5163473	-529.4616766	-529.467158	-529.4541643	-529.5038524	-529.474093	-529.4528594	-529.5038525	-529.474093	-529.4528594	-529.4614518	-529.4593794
2.04	-529.5213659	-529.4719959	-529.4624932	-529.4660199	-529.5088531	-529.4746944	-529.4528509	-529.5088531	-529.4746944	-529.4528509	-529.4625762	-529.458506	-529.9339169	-529.5161171	-529.460985	-529.4670773	-529.4534954	-529.5031281	-529.4739157	-529.4522478	-529.5031281	-529.4739158	-529.4522478	-529.46076	-529.4586878
2.03	-529.5211266	-529.4717968	-529.4617737	-529.4654344	-529.5080956	-529.474505	-529.4522147	-529.5080956	-529.4745051	-529.4522147	-529.4618567	-529.4577862	-529.9331365	-529.515878	-529.4602647	-529.4669909	-529.4527961	-529.5023759	-529.4737288	-529.4516087	-529.5023759	-529.4737288	-529.4516087	-529.4600396	-529.4579675
2.02	-529.520878	-529.4716069	-529.4610244	-529.464802	-529.5073094	-529.4743056	-529.45155	-529.5073094	-529.4743056	-529.45155	-529.4611074	-529.4570366	-529.9323263	-529.5156293	-529.4595147	-529.4668982	-529.4520653	-529.5015949	-529.4735317	-529.4509412	-529.5015949	-529.4735317	-529.4509412	-529.4592893	-529.4572175
2.01	-529.5206196	-529.4714237	-529.4602443	-529.4641237	-529.5064933	-529.4740955	-529.4508559	-529.5064933	-529.4740955	-529.4508559	-529.4603272	-529.4562562	-529.9314856	-529.5153709	-529.458734	-529.4667987	-529.4513026	-529.5007839	-529.4733239	-529.4502441	-529.5007839	-529.4733239	-529.4502441	-529.4585082	-529.4564366
2	-529.520351	-529.4712446	-529.459432	-529.4634003	-529.5056462	-529.4738743	-529.450131	-529.5056462	-529.4738743	-529.450131	-529.459515	-529.4554437	-529.930613	-529.5151022	-529.457921	-529.4666914	-529.450506	-529.4999418	-529.473105	-529.4495163	-529.4999418	-529.473105	-529.4495163	-529.457695	-529.4556236
1.99	-529.5200718	-529.4710673	-529.4585866	-529.4626325	-529.5047669	-529.4736416	-529.4493742	-529.5047669	-529.4736416	-529.4493742	-529.4586694	-529.454598	-529.9297074	-529.5148228	-529.4570747	-529.4665759	-529.4496748	-529.4990674	-529.4728744	-529.4487564	-529.4990675	-529.4728744	-529.4487564	-529.4568486	-529.4547774
1.98	-529.5197814	-529.4708895	-529.4577066	-529.4618208	-529.5038543	-529.4733968	-529.4485842	-529.5038543	-529.4733968	-529.4485842	-529.4577894	-529.4537177	-529.9287676	-529.5145322	-529.4561939	-529.4664516	-529.448808	-529.4981596	-529.4726317	-529.4479634	-529.4981596	-529.4726317	-529.4479634	-529.4559676	-529.4538966
1.97	-529.5194795	-529.4707094	-529.4567908	-529.4609651	-529.5029071	-529.4731393	-529.4477597	-529.5029071	-529.4731393	-529.4477597	-529.4568736	-529.4528016	-529.9277925	-529.51423	-529.4552773	-529.4663179	-529.4479042	-529.4972169	-529.4723763	-529.4471358	-529.4972169	-529.4723763	-529.4471358	-529.4550508	-529.4529801
1.96	-529.5191654	-529.4705251	-529.4558378	-529.4600654	-529.501924	-529.4728686	-529.4468994	-529.5019239	-529.4728686	-529.4468994	-529.4559206	-529.4518484	-529.9267807	-529.5139156	-529.4543236	-529.466174	-529.4469624	-529.4962383	-529.4721077	-529.4462725	-529.4962383	-529.4721077	-529.4462725	-529.4540969	-529.4520264
1.95	-529.5188388	-529.4703351	-529.4548463	-529.4591212	-529.5009036	-529.4725842	-529.446002	-529.5009036	-529.4725842	-529.446002	-529.4549291	-529.4508567	-529.9257309	-529.5135885	-529.4533314	-529.4660192	-529.445981	-529.4952222	-529.4718252	-529.4453719	-529.4952222	-529.4718252	-529.4453719	-529.4531044	-529.4510342
1.94	-529.5184991	-529.4701382	-529.4538149	-529.4581322	-529.4998445	-529.4722853	-529.4450658	-529.4998445	-529.4722853	-529.4450658	-529.4538976	-529.449825	-529.9246417	-529.5132482	-529.4522991	-529.4658529	-529.4449589	-529.4941673	-529.4715281	-529.4444326	-529.4941673	-529.4715281	-529.4444326	-529.452072	-529.450002
1.93	-529.5181456	-529.4699324	-529.452742	-529.4570971	-529.4987454	-529.4719713	-529.4440896	-529.4987454	-529.4719713	-529.4440896	-529.4528246	-529.4487519	-529.9235119	-529.5128941	-529.4512254	-529.4656743	-529.4438946	-529.4930721	-529.4712159	-529.4434531	-529.4930722	-529.4712159	-529.4434531	-529.4509981	-529.4489283
1.92	-529.5177777	-529.4697167	-529.4516261	-529.4560153	-529.4976048	-529.4716416	-529.4430718	-529.4976048	-529.4716416	-529.4430718	-529.4517087	-529.4476358	-529.9223399	-529.5125258	-529.4501087	-529.4654828	-529.4427868	-529.4919353	-529.4708879	-529.4424319	-529.4919353	-529.4708879	-529.4424319	-529.4498813	-529.4478117
1.91	-529.517395	-529.4694913	-529.4504657	-529.4548859	-529.4964211	-529.4712954	-529.4420107	-529.4964211	-529.4712954	-529.4420107	-529.4505482	-529.4464751	-529.9211242	-529.5121422	-529.4489475	-529.4652773	-529.4416337	-529.4907552	-529.4705434	-529.4413675	-529.4907552	-529.4705434	-529.4413675	-529.4487199	-529.4466506
1.9	-529.5169966	-529.4692522	-529.449259	-529.4537072	-529.4951927	-529.470932	-529.4409047	-529.4951927	-529.470932	-529.4409047	-529.4493415	-529.4452683	-529.9198632	-529.511743	-529.4477402	-529.4650571	-529.4404339	-529.4895302	-529.4701816	-529.4402582	-529.4895302	-529.4701816	-529.4402582	-529.4475123	-529.4454432
1.895	-529.5167909	-529.4691275	-529.4486379	-529.4530993	-529.4945615	-529.4707436	-529.4403344	-529.4945615	-529.4707436	-529.4403344	-529.4487204	-529.4446472	-529.9192154	-529.5115374	-529.4471189	-529.4649412	-529.4398161	-529.4889004	-529.4699939	-529.4396861	-529.4889004	-529.4699939	-529.4396861	-529.4468909	-529.4448218
1.89	-529.5165815	-529.4689995	-529.4480046	-529.4524784	-529.4939182	-529.4705507	-529.4397522	-529.4939182	-529.4705507	-529.4397522	-529.448087	-529.4440138	-529.9185556	-529.5113276	-529.4464852	-529.4648213	-529.4391859	-529.4882588	-529.4698017	-529.4391022	-529.4882588	-529.4698017	-529.4391022	-529.446257	-529.444188
1.885	-529.5163679	-529.4688678	-529.4473588	-529.4518445	-529.493263	-529.470353	-529.4391579	-529.493263	-529.470353	-529.4391579	-529.4474412	-529.4433679	-529.9178836	-529.5111135	-529.445839	-529.4646973	-529.4385431	-529.487605	-529.4696047	-529.4385062	-529.4876051	-529.4696047	-529.4385062	-529.4456108	-529.4435419
1.88	-529.5161499	-529.4687324	-529.4467004	-529.4511974	-529.4925955	-529.4701506	-529.4385513	-529.4925955	-529.4701506	-529.4385513	-529.4467827	-529.4427094	-529.9171994	-529.510895	-529.4451803	-529.464569	-529.4378876	-529.4869391	-529.4694029	-529.4378979	-529.4869391	-529.4694029	-529.4378979	-529.4449519	-529.4428832
1.875	-529.5159275	-529.468593	-529.4460291	-529.450537	-529.4919156	-529.4699432	-529.4379322	-529.4919156	-529.4699432	-529.4379322	-529.4461114	-529.442038	-529.9165026	-529.5106721	-529.4445086	-529.4644364	-529.4372192	-529.4862606	-529.4691962	-529.4372771	-529.4862606	-529.4691962	-529.4372771	-529.4442802	-529.4422115
1.87	-529.5157006	-529.4684495	-529.4453447	-529.4498631	-529.491223	-529.4697309	-529.4373003	-529.491223	-529.4697309	-529.4373003	-529.445427	-529.4413536	-529.9157931	-529.5104447	-529.4438239	-529.4642994	-529.4365376	-529.4855694	-529.4689845	-529.4366435	-529.4855694	-529.4689845	-529.4366435	-529.4435953	-529.4415268
1.865	-529.5154691	-529.4683018	-529.4446471	-529.4491754	-529.4905176	-529.4695134	-529.4366554	-529.4905176	-529.4695134	-529.4366554	-529.4447293	-529.4406558	-529.9150706	-529.5102126	-529.4431258	-529.4641577	-529.4358425	-529.4848653	-529.4687676	-529.4359968	-529.4848653	-529.4687676	-529.4359968	-529.4428972	-529.4408288
1.86	-529.5152329	-529.4681498	-529.4439358	-529.4484737	-529.489799	-529.4692907	-529.4359972	-529.489799	-529.4692907	-529.4359972	-529.444018	-529.4399445	-529.9143348	-529.5099758	-529.4424142	-529.4640114	-529.4351339	-529.484148	-529.4685455	-529.435337	-529.484148	-529.4685455	-529.435337	-529.4421854	-529.4401172
1.855	-529.5149918	-529.4679932	-529.4432107	-529.4477579	-529.4890671	-529.4690626	-529.4353256	-529.4890671	-529.4690627	-529.4353256	-529.4432929	-529.4392193	-529.9135857	-529.5097342	-529.4416887	-529.4638602	-529.4344113	-529.4834173	-529.468318	-529.4346636	-529.4834173	-529.468318	-529.4346636	-529.4414599	-529.4393918
1.85	-529.5147458	-529.467832	-529.4424716	-529.4470276	-529.4883216	-529.4688291	-529.4346403	-529.4883216	-529.4688291	-529.4346403	-529.4425537	-529.4384801	-529.9128229	-529.5094876	-529.4409492	-529.463704	-529.4336747	-529.482673	-529.468085	-529.4339765	-529.482673	-529.468085	-529.4339765	-529.4407203	-529.4386523
1.845	-529.5144948	-529.467666	-529.4417182	-529.4462827	-529.487562	-529.46859	-529.433941	-529.4875622	-529.46859	-529.433941	-529.4418002	-529.4377266	-529.9120462	-529.509236	-529.4401954	-529.4635427	-529.4329236	-529.4819147	-529.4678463	-529.4332754	-529.4819147	-529.4678463	-529.4332754	-529.4399664	-529.4378986
1.84	-529.5142387	-529.4674951	-529.4409502	-529.4455228	-529.4867886	-529.4683452	-529.4332274	-529.4867888	-529.4683452	-529.4332274	-529.4410322	-529.4369585	-529.9112553	-529.5089793	-529.4394271	-529.4633762	-529.432158	-529.4811423	-529.467602	-529.4325601	-529.4811423	-529.467602	-529.4325601	-529.439198	-529.4371302
1.835	-529.5139773	-529.467319	-529.4401673	-529.4447479	-529.4860008	-529.4680945	-529.4324994	-529.4860008	-529.4680946	-529.4324994	-529.4402493	-529.4361756	-529.9104501	-529.5087173	-529.4386439	-529.4632044	-529.4313775	-529.4803556	-529.4673518	-529.4318302	-529.4803556	-529.4673518	-529.4318302	-529.4384147	-529.4363471
1.83	-529.5137106	-529.4671377	-529.4393694	-529.4439576	-529.4851985	-529.4678379	-529.4317565	-529.4851985	-529.4678379	-529.4317565	-529.4394513	-529.4353777	-529.9096303	-529.5084499	-529.4378456	-529.463027	-529.4305818	-529.4795542	-529.4670956	-529.4310856	-529.4795542	-529.4670956	-529.4310856	-529.4376164	-529.4355488
1.825	-529.5134384	-529.466951	-529.4385561	-529.4431516	-529.4843813	-529.4675752	-529.4309987	-529.4843813	-529.4675752	-529.4309987	-529.438638	-529.4345643	-529.9087956	-529.508177	-529.437032	-529.4628439	-529.4297708	-529.4787378	-529.4668332	-529.4303259	-529.4787378	-529.4668332	-529.4303259	-529.4368027	-529.4347353
1.82	-529.5131607	-529.4667587	-529.4377272	-529.4423298	-529.483549	-529.4673063	-529.4302256	-529.483549	-529.4673063	-529.4302256	-529.4378091	-529.4337354	-529.9079457	-529.5078985	-529.4362028	-529.4626551	-529.4289441	-529.4779063	-529.4665646	-529.429551	-529.4779063	-529.4665646	-529.429551	-529.4359733	-529.433906
1.815	-529.5128772	-529.4665607	-529.4368824	-529.4414918	-529.4827014	-529.467031	-529.4294369	-529.4827014	-529.467031	-529.4294369	-529.4369642	-529.4328905	-529.9070805	-529.5076143	-529.4353576	-529.4624603	-529.4281015	-529.4770594	-529.4662896	-529.4287605	-529.4770594	-529.4662896	-529.4287605	-529.4351281	-529.4330609
1.81	-529.5125879	-529.4663569	-529.4360215	-529.4406374	-529.4818381	-529.4667492	-529.4286323	-529.4818381	-529.4667492	-529.4286323	-529.4361032	-529.4320295	-529.9061995	-529.5073243	-529.4344963	-529.4622594	-529.4272427	-529.4761968	-529.466008	-529.4279541	-529.4761968	-529.466008	-529.4279541	-529.4342667	-529.4321996
1.805	-529.5122927	-529.466147	-529.435144	-529.4397663	-529.4809588	-529.4664607	-529.4278115	-529.4809588	-529.4664607	-529.4278115	-529.4352257	-529.431152	-529.9053027	-529.5070283	-529.4336185	-529.4620521	-529.4263675	-529.4753182	-529.4657198	-529.4271315	-529.4753182	-529.4657198	-529.4271315	-529.4333888	-529.4313219
