R	H01	H02	H03	H04	H05	H06	H07	H08	H09	H010	H011	H012	H013	H014	H015	H016	H017	H018	H019	H020	H021	H022	H023	H024	H025
2.49	-529.5482604	-529.5037802	-529.4984453	-529.4915974	-529.5467917	-529.499346	-529.4865901	-529.5467917	-529.499346	-529.4865901	-529.4985292	-529.4944474	-529.9765224	-529.5430623	-529.4970594	-529.4921032	-529.4857014	-529.5409144	-529.4985075	-529.4860485	-529.5409144	-529.4985075	-529.4860484	-529.4968092	-529.4946975
2.48	-529.5482021	-529.5036902	-529.4983515	-529.4916281	-529.5466415	-529.499349	-529.4865195	-529.5466415	-529.499349	-529.4865195	-529.4984355	-529.4943534	-529.9763886	-529.543008	-529.4969652	-529.4920406	-529.4857142	-529.54077	-529.498513	-529.4859772	-529.54077	-529.4985129	-529.4859771	-529.4967149	-529.4946033
2.47	-529.5481426	-529.5035956	-529.4982529	-529.491659	-529.5464864	-529.499351	-529.4864451	-529.5464864	-529.499351	-529.4864451	-529.4983368	-529.4942545	-529.9762493	-529.5429524	-529.4968661	-529.4919762	-529.4857241	-529.5406208	-529.4985174	-529.4859021	-529.5406208	-529.4985173	-529.4859021	-529.4966158	-529.4945042
2.46	-529.548082	-529.5034963	-529.4981492	-529.4916902	-529.5463262	-529.4993519	-529.4863669	-529.5463262	-529.4993519	-529.4863669	-529.498233	-529.4941505	-529.9761041	-529.5428957	-529.4967619	-529.4919102	-529.485731	-529.5404665	-529.4985207	-529.4858231	-529.5404666	-529.4985207	-529.4858231	-529.4965114	-529.4944
2.45	-529.5480203	-529.5033921	-529.4980401	-529.4917214	-529.5461607	-529.4993516	-529.4862845	-529.5461607	-529.4993516	-529.4862845	-529.4981218	-529.4940391	-529.975953	-529.5428377	-529.4966523	-529.4918426	-529.4857344	-529.540307	-529.4985228	-529.4857399	-529.540307	-529.4985229	-529.4857399	-529.4964017	-529.4942903
2.44	-529.5479572	-529.5032828	-529.4979254	-529.4917527	-529.5459897	-529.49935	-529.4861977	-529.5459897	-529.4993501	-529.4861978	-529.4980071	-529.4939241	-529.9757956	-529.5427784	-529.4965372	-529.4917734	-529.485734	-529.540142	-529.4985238	-529.4856523	-529.5401421	-529.4985238	-529.4856523	-529.4962865	-529.4941751
2.43	-529.5478929	-529.5031682	-529.4978049	-529.4917838	-529.545813	-529.4993472	-529.4861064	-529.545813	-529.4993472	-529.4861064	-529.4978865	-529.4938033	-529.9756317	-529.5427177	-529.4964162	-529.4917029	-529.4857293	-529.5399714	-529.4985234	-529.4855601	-529.5399714	-529.4985234	-529.4855601	-529.4961653	-529.4940541
2.42	-529.5478271	-529.5030481	-529.4976783	-529.4918149	-529.5456303	-529.4993429	-529.4860102	-529.5456303	-529.4993429	-529.4860102	-529.4977599	-529.4936764	-529.975461	-529.5426542	-529.4962889	-529.4916308	-529.4857194	-529.5397947	-529.4985216	-529.485463	-529.5397947	-529.4985216	-529.485463	-529.4960381	-529.493927
2.41	-529.5477599	-529.5029222	-529.4975453	-529.4918456	-529.5454414	-529.4993371	-529.4859089	-529.5454414	-529.4993371	-529.4859089	-529.4976269	-529.4935432	-529.9752834	-529.5425905	-529.4961555	-529.4915578	-529.4857049	-529.5396119	-529.4985184	-529.4853608	-529.5396119	-529.4985184	-529.4853608	-529.4959045	-529.4937935
2.4	-529.5476912	-529.5027903	-529.4974058	-529.4918759	-529.545246	-529.4993298	-529.4858022	-529.545246	-529.4993298	-529.4858022	-529.4974873	-529.4934033	-529.9750984	-529.5425251	-529.4960154	-529.4914838	-529.4856847	-529.5394226	-529.4985136	-529.4852531	-529.5394226	-529.4985137	-529.4852531	-529.4957644	-529.4936534
2.39	-529.5476208	-529.5026523	-529.4972594	-529.4919057	-529.5450438	-529.4993208	-529.4856899	-529.5450438	-529.4993208	-529.4856899	-529.4973409	-529.4932566	-529.9749059	-529.542458	-529.4958684	-529.4914091	-529.4856584	-529.5392266	-529.4985072	-529.4851398	-529.5392266	-529.4985072	-529.4851398	-529.4956173	-529.4935064
2.38	-529.5475487	-529.5025079	-529.4971058	-529.4919347	-529.5448346	-529.49931	-529.4855717	-529.5448346	-529.4993101	-529.4855717	-529.4971872	-529.4931027	-529.9747056	-529.5423892	-529.4957142	-529.4913337	-529.4856252	-529.5390236	-529.4984991	-529.4850205	-529.5390236	-529.4984991	-529.4850205	-529.495463	-529.4933522
2.37	-529.5474748	-529.5023568	-529.4969447	-529.491963	-529.5446181	-529.4992975	-529.4854472	-529.5446181	-529.4992975	-529.4854473	-529.4970261	-529.4929413	-529.974497	-529.5423184	-529.4955526	-529.4912581	-529.4855848	-529.5388141	-529.4984891	-529.4848949	-529.5388141	-529.4984891	-529.4848949	-529.4953012	-529.4931906
2.36	-529.547399	-529.5021989	-529.4967758	-529.4919902	-529.544394	-529.4992829	-529.4853162	-529.544394	-529.4992829	-529.4853163	-529.4968572	-529.4927721	-529.97428	-529.5422457	-529.4953832	-529.4911823	-529.4855362	-529.5385962	-529.4984772	-529.4847627	-529.5385962	-529.4984772	-529.4847627	-529.4951316	-529.4930211
2.35	-529.5473213	-529.5020338	-529.4965988	-529.4920163	-529.5441619	-529.4992663	-529.4851784	-529.5441619	-529.4992663	-529.4851784	-529.4966801	-529.4925947	-529.9740542	-529.5421709	-529.4952055	-529.4911066	-529.485479	-529.5383704	-529.4984633	-529.4846237	-529.5383704	-529.4984633	-529.4846237	-529.4949539	-529.4928435
2.34	-529.5472414	-529.5018614	-529.4964133	-529.4920409	-529.5439216	-529.4992476	-529.4850334	-529.5439216	-529.4992476	-529.4850334	-529.4964946	-529.4924089	-529.9738193	-529.5420939	-529.4950195	-529.4910313	-529.4854124	-529.5381363	-529.4984472	-529.4844774	-529.5381363	-529.4984472	-529.4844774	-529.4947677	-529.4926574
2.33	-529.5471594	-529.5016815	-529.496219	-529.492064	-529.543673	-529.4992265	-529.4848808	-529.5436727	-529.4992265	-529.4848808	-529.4963002	-529.4922142	-529.9735749	-529.5420146	-529.4948245	-529.4909567	-529.4853357	-529.5378937	-529.4984289	-529.4843236	-529.5378937	-529.4984289	-529.4843236	-529.4945726	-529.4924624
2.32	-529.5470743	-529.5014934	-529.4960151	-529.4920842	-529.5434151	-529.4992031	-529.4847203	-529.5434149	-529.4992031	-529.4847203	-529.4960967	-529.4920104	-529.9733206	-529.541933	-529.4946203	-529.4908834	-529.4852479	-529.5376421	-529.4984082	-529.4841617	-529.5376421	-529.4984082	-529.4841617	-529.4943683	-529.4922583
2.31	-529.5469875	-529.5012977	-529.4958021	-529.4921032	-529.543148	-529.4991771	-529.4845516	-529.5431478	-529.4991771	-529.4845515	-529.4958836	-529.4917969	-529.9730561	-529.5418488	-529.4944066	-529.4908109	-529.4851487	-529.5373812	-529.4983849	-529.4839916	-529.5373812	-529.4983849	-529.4839916	-529.4941545	-529.4920445
2.3	-529.5468983	-529.5010937	-529.495579	-529.4921198	-529.5428712	-529.4991485	-529.4843741	-529.5428712	-529.4991485	-529.4843741	-529.4956605	-529.4915736	-529.972781	-529.5417619	-529.4941829	-529.4907399	-529.4850372	-529.5371107	-529.4983591	-529.4838127	-529.5371107	-529.4983591	-529.4838127	-529.4939306	-529.4918208
2.29	-529.5468064	-529.5008812	-529.4953456	-529.4921336	-529.5425843	-529.4991171	-529.4841876	-529.5425843	-529.4991171	-529.4841876	-529.4954271	-529.4913398	-529.9724948	-529.5416723	-529.4939488	-529.4906705	-529.4849125	-529.5368301	-529.4983304	-529.4836247	-529.5368301	-529.4983304	-529.4836247	-529.4936964	-529.4915866
2.28	-529.5467117	-529.5006602	-529.4951014	-529.4921443	-529.5422869	-529.4990828	-529.4839916	-529.5422869	-529.4990828	-529.4839916	-529.4951828	-529.4910952	-529.9721972	-529.5415798	-529.493704	-529.4906031	-529.4847738	-529.5365389	-529.4982989	-529.4834271	-529.5365389	-529.4982989	-529.4834272	-529.4934513	-529.4913417
2.27	-529.5466141	-529.5004305	-529.494846	-529.4921513	-529.5419786	-529.4990454	-529.4837856	-529.5419786	-529.4990454	-529.4837856	-529.4949273	-529.4908394	-529.9718877	-529.5414842	-529.4934477	-529.4905374	-529.4846205	-529.5362369	-529.4982642	-529.4832196	-529.5362369	-529.4982642	-529.4832196	-529.493195	-529.4910855
2.26	-529.5465134	-529.5001919	-529.4945788	-529.4921543	-529.5416589	-529.4990048	-529.4835692	-529.5416589	-529.4990048	-529.4835692	-529.4946601	-529.4905718	-529.9715659	-529.5413855	-529.4931799	-529.4904742	-529.4844519	-529.5359235	-529.4982264	-529.4830016	-529.5359235	-529.4982264	-529.4830016	-529.492927	-529.4908176
2.25	-529.5464096	-529.4999445	-529.4942995	-529.4921526	-529.5413275	-529.4989607	-529.483342	-529.5413275	-529.4989607	-529.483342	-529.4943807	-529.4902921	-529.9712313	-529.5412835	-529.4928999	-529.4904133	-529.4842672	-529.5355983	-529.4981852	-529.4827727	-529.5355983	-529.4981852	-529.4827727	-529.4926468	-529.4905376
2.24	-529.5463023	-529.4996881	-529.4940075	-529.4921456	-529.5409837	-529.4989131	-529.4831034	-529.5409837	-529.4989132	-529.4831034	-529.4940887	-529.4899997	-529.9708834	-529.5411781	-529.4926071	-529.4903547	-529.4840657	-529.5352608	-529.4981404	-529.4825324	-529.5352608	-529.4981404	-529.4825324	-529.4923539	-529.4902448
2.23	-529.5461916	-529.4994229	-529.4937023	-529.4921325	-529.5406272	-529.4988619	-529.4828529	-529.5406272	-529.4988619	-529.4828529	-529.4937835	-529.4896942	-529.9705218	-529.5410705	-529.4923015	-529.4902991	-529.4838472	-529.5349105	-529.4980919	-529.4822801	-529.5349105	-529.4980919	-529.4822801	-529.4920478	-529.4899389
2.22	-529.5460771	-529.4991492	-529.4933834	-529.4921125	-529.5402574	-529.4988066	-529.48259	-529.5402574	-529.4988066	-529.48259	-529.4934645	-529.4893749	-529.9701459	-529.5409576	-529.4919819	-529.490245	-529.4836103	-529.5345469	-529.4980395	-529.4820154	-529.5345469	-529.4980395	-529.4820154	-529.491728	-529.4896192
2.21	-529.5459588	-529.4988671	-529.4930502	-529.4920844	-529.5398738	-529.4987473	-529.4823141	-529.5398738	-529.4987473	-529.4823141	-529.4931313	-529.4890413	-529.9697551	-529.5408408	-529.4916479	-529.490193	-529.4833547	-529.5341695	-529.4979829	-529.4817377	-529.5341695	-529.4979829	-529.4817377	-529.4913939	-529.4892852
2.2	-529.5458365	-529.4985772	-529.4927022	-529.4920471	-529.5394758	-529.4986836	-529.4820248	-529.5394758	-529.4986836	-529.4820248	-529.4927832	-529.4886929	-529.969349	-529.5407198	-529.4912992	-529.4901429	-529.4830799	-529.5337777	-529.4979221	-529.4814464	-529.5337777	-529.4979221	-529.4814464	-529.491045	-529.4889364
2.19	-529.5457099	-529.4982801	-529.4923388	-529.4919991	-529.5390629	-529.4986155	-529.4817213	-529.5390629	-529.4986155	-529.4817213	-529.4924198	-529.4883291	-529.9689268	-529.5405945	-529.490935	-529.4900946	-529.4827854	-529.5333709	-529.4978568	-529.481141	-529.5333709	-529.4978568	-529.481141	-529.4906806	-529.4885722
2.18	-529.5455788	-529.4979769	-529.4919593	-529.4919387	-529.5386344	-529.4985426	-529.4814031	-529.5386344	-529.4985426	-529.4814031	-529.4920402	-529.4879492	-529.9684882	-529.5404646	-529.4905548	-529.4900476	-529.4824706	-529.5329485	-529.4977867	-529.4808208	-529.5329485	-529.4977867	-529.4808208	-529.4903001	-529.4881919
2.17	-529.5454431	-529.4976686	-529.4915632	-529.4918637	-529.5381898	-529.4984647	-529.4810696	-529.5381898	-529.4984647	-529.4810696	-529.491644	-529.4875526	-529.9680323	-529.5403299	-529.4901578	-529.4900018	-529.4821349	-529.53251	-529.4977117	-529.4804852	-529.53251	-529.4977117	-529.4804852	-529.489903	-529.4877949
2.16	-529.5453025	-529.4973569	-529.4911497	-529.4917717	-529.5377285	-529.4983817	-529.48072	-529.5377285	-529.4983817	-529.48072	-529.4912305	-529.4871387	-529.9675587	-529.5401903	-529.4897435	-529.4899567	-529.4817778	-529.5320546	-529.4976314	-529.4801335	-529.5320546	-529.4976314	-529.4801335	-529.4894884	-529.4873806
2.15	-529.5451569	-529.4970437	-529.4907181	-529.49166	-529.5372497	-529.4982932	-529.4803537	-529.5372497	-529.4982932	-529.4803537	-529.4907989	-529.4867067	-529.9670666	-529.5400454	-529.4893241	-529.4898979	-529.4813989	-529.5315818	-529.4975458	-529.4797651	-529.5315818	-529.4975458	-529.4797651	-529.4890559	-529.4869482
2.14	-529.5450059	-529.4967314	-529.4902679	-529.491525	-529.5367527	-529.4981991	-529.47997	-529.5367527	-529.4981991	-529.47997	-529.4903485	-529.486256	-529.9665553	-529.5398951	-529.4888601	-529.4898663	-529.4809975	-529.5310908	-529.4974544	-529.4793792	-529.5310908	-529.4974544	-529.4793792	-529.4886046	-529.486497
2.13	-529.5448487	-529.4964191	-529.4897959	-529.4913603	-529.536237	-529.498099	-529.4795682	-529.536237	-529.498099	-529.4795682	-529.4898788	-529.485786	-529.9660241	-529.5397392	-529.4883895	-529.4898211	-529.480573	-529.5305809	-529.497357	-529.4789749	-529.5305809	-529.497357	-529.4789749	-529.4881339	-529.4860266
2.12	-529.5446863	-529.4961173	-529.4893059	-529.4911671	-529.5357017	-529.4979927	-529.4791474	-529.5357017	-529.4979927	-529.4791474	-529.4893887	-529.4852956	-529.9654724	-529.5395774	-529.4878987	-529.4897751	-529.480125	-529.5300514	-529.4972534	-529.4785519	-529.5300514	-529.4972534	-529.4785519	-529.4876429	-529.4855358
2.11	-529.5445179	-529.4958253	-529.4887948	-529.4909388	-529.535146	-529.4978798	-529.4787069	-529.535146	-529.4978798	-529.4787069	-529.4888777	-529.4847841	-529.9648993	-529.5394094	-529.4873869	-529.4897278	-529.4796528	-529.5295015	-529.4971432	-529.4781091	-529.5295015	-529.4971433	-529.4781091	-529.4871308	-529.4850239
2.1	-529.544343	-529.495546	-529.488262	-529.4906713	-529.5345693	-529.4977601	-529.4782459	-529.5345693	-529.4977601	-529.4782459	-529.4883448	-529.4842509	-529.9643041	-529.539235	-529.4868532	-529.4896786	-529.4791557	-529.5289304	-529.4970263	-529.4776458	-529.5289305	-529.4970263	-529.4776458	-529.4865969	-529.4844902
2.09	-529.5441616	-529.4952818	-529.4877064	-529.4903612	-529.5339706	-529.4976333	-529.4777636	-529.5339706	-529.4976333	-529.4777636	-529.4877892	-529.4836949	-529.9636858	-529.5390538	-529.4862968	-529.4896271	-529.4786333	-529.5283374	-529.4969021	-529.477161	-529.5283374	-529.4969021	-529.477161	-529.4860403	-529.4839337
2.08	-529.5439732	-529.4950341	-529.4871273	-529.4900056	-529.5333491	-529.497499	-529.477259	-529.5333491	-529.497499	-529.477259	-529.48721	-529.4831154	-529.9630438	-529.5388655	-529.4857168	-529.4895727	-529.4780846	-529.5277214	-529.4967704	-529.4766539	-529.5277214	-529.4967704	-529.476654	-529.4854601	-529.4833537
2.07	-529.5437775	-529.4948034	-529.4865237	-529.4896028	-529.5327039	-529.4973568	-529.4767312	-529.5327039	-529.4973568	-529.4767312	-529.4866064	-529.4825113	-529.9623771	-529.5386699	-529.4851124	-529.4895151	-529.477509	-529.5270817	-529.496631	-529.4761237	-529.5270817	-529.496631	-529.4761237	-529.4848554	-529.4827492
2.06	-529.5435743	-529.4945889	-529.4858946	-529.4891521	-529.5320342	-529.4972065	-529.4761794	-529.5320342	-529.4972065	-529.4761794	-529.4859773	-529.4818819	-529.9616848	-529.5384667	-529.4844825	-529.4894535	-529.4769057	-529.5264173	-529.4964832	-529.4755693	-529.5264173	-529.4964832	-529.4755693	-529.4842252	-529.4821193
2.05	-529.5433631	-529.4943895	-529.4852392	-529.4886538	-529.531339	-529.4970476	-529.4756024	-529.531339	-529.4970476	-529.4756024	-529.4853218	-529.4812261	-529.960966	-529.5382554	-529.4838262	-529.4893876	-529.4762739	-529.5257273	-529.4963269	-529.4749898	-529.5257273	-529.4963269	-529.4749898	-529.4835687	-529.481463
2.04	-529.5431437	-529.4942029	-529.4845563	-529.4881085	-529.5306173	-529.4968798	-529.4749994	-529.5306173	-529.4968798	-529.4749994	-529.484639	-529.4805428	-529.9602198	-529.5380357	-529.4831425	-529.4893168	-529.4756127	-529.5250108	-529.4961616	-529.4743842	-529.5250108	-529.4961616	-529.4743842	-529.4828847	-529.4807792
2.03	-529.5429156	-529.4940267	-529.483845	-529.4875172	-529.5298681	-529.4967026	-529.4743693	-529.5298681	-529.4967026	-529.4743693	-529.4839276	-529.4798311	-529.9594449	-529.5378075	-529.4824307	-529.4892405	-529.4749213	-529.5242666	-529.4959869	-529.4737514	-529.5242667	-529.4959869	-529.4737514	-529.4821723	-529.480067
2.02	-529.5426785	-529.4938582	-529.4831042	-529.4868809	-529.5290903	-529.4965157	-529.4737109	-529.5290903	-529.4965157	-529.4737109	-529.4831867	-529.4790899	-529.9586407	-529.5375701	-529.4816892	-529.4891585	-529.4741993	-529.5234938	-529.4958023	-529.4730904	-529.5234938	-529.4958023	-529.4730904	-529.4814303	-529.4793252
2.01	-529.542432	-529.493695	-529.4823327	-529.4862007	-529.5282829	-529.4963185	-529.4730232	-529.5282829	-529.4963185	-529.4730232	-529.4824152	-529.478318	-529.9578059	-529.5373231	-529.4809168	-529.4890695	-529.4734444	-529.5226913	-529.4956075	-529.4723999	-529.5226913	-529.4956075	-529.4724	-529.4806577	-529.4785528
2	-529.5421757	-529.4935347	-529.4815294	-529.4854771	-529.5274448	-529.4961106	-529.4723049	-529.5274448	-529.4961106	-529.4723049	-529.4816118	-529.4775142	-529.9569394	-529.5370662	-529.4801126	-529.4889732	-529.4726564	-529.5218579	-529.4954019	-529.471679	-529.5218579	-529.4954019	-529.471679	-529.4798532	-529.4777485
1.99	-529.541909	-529.4933752	-529.480693	-529.4847107	-529.5265747	-529.4958915	-529.471555	-529.5265747	-529.4958915	-529.471555	-529.4807754	-529.4766775	-529.9560401	-529.536799	-529.4792753	-529.4888692	-529.4718339	-529.5209925	-529.495185	-529.4709263	-529.5209925	-529.4951851	-529.4709263	-529.4790157	-529.4769113
1.98	-529.5416317	-529.4932144	-529.4798224	-529.4839016	-529.5256715	-529.4956607	-529.4707721	-529.5256715	-529.4956607	-529.4707721	-529.4799048	-529.4758065	-529.9551068	-529.536521	-529.4784038	-529.4887567	-529.4709761	-529.5200938	-529.4949565	-529.4701407	-529.5200938	-529.4949566	-529.4701407	-529.4781439	-529.4760397
1.97	-529.5413431	-529.4930506	-529.4789163	-529.4830499	-529.5247339	-529.4954177	-529.469955	-529.5247339	-529.4954177	-529.469955	-529.4789986	-529.4748999	-529.9541383	-529.5362317	-529.4774967	-529.4886351	-529.4700815	-529.5191606	-529.4947157	-529.4693208	-529.5191606	-529.4947157	-529.4693208	-529.4772365	-529.4751326
1.96	-529.5410429	-529.4928823	-529.4779732	-529.4821552	-529.5237607	-529.4951619	-529.4691024	-529.5237607	-529.4951619	-529.4691024	-529.4780555	-529.4739565	-529.9531333	-529.5359307	-529.4765528	-529.4885038	-529.4691491	-529.5181916	-529.494462	-529.4684652	-529.5181916	-529.494462	-529.4684652	-529.4762923	-529.4741886
1.95	-529.5407305	-529.4927079	-529.4769919	-529.481217	-529.5227505	-529.4948927	-529.4682128	-529.5227505	-529.4948927	-529.4682128	-529.4770741	-529.4729747	-529.9520905	-529.5356174	-529.4755705	-529.488362	-529.4681775	-529.5171854	-529.4941948	-529.4675727	-529.5171854	-529.4941948	-529.4675727	-529.4753098	-529.4732064
1.94	-529.5404054	-529.4925263	-529.475971	-529.4802347	-529.521702	-529.4946096	-529.4672848	-529.521702	-529.4946097	-529.4672847	-529.4760531	-529.4719534	-529.9510085	-529.5352913	-529.4745486	-529.4882091	-529.4671653	-529.5161408	-529.4939136	-529.4666418	-529.5161408	-529.4939136	-529.4666418	-529.4742876	-529.4721844
1.93	-529.540067	-529.4923358	-529.4749088	-529.4792073	-529.5206137	-529.4943119	-529.4663169	-529.5206137	-529.4943119	-529.4663169	-529.4749909	-529.4708908	-529.9498861	-529.534952	-529.4734855	-529.4880445	-529.4661113	-529.5150562	-529.4936177	-529.465671	-529.5150562	-529.4936177	-529.465671	-529.4732243	-529.4711213
1.92	-529.5397148	-529.4921351	-529.473804	-529.478134	-529.5194842	-529.4939989	-529.4653077	-529.5194842	-529.493999	-529.4653077	-529.473886	-529.4697856	-529.9487216	-529.5345987	-529.4723799	-529.4878671	-529.4650139	-529.5139301	-529.4933065	-529.4646588	-529.5139301	-529.4933065	-529.4646588	-529.4721182	-529.4700156
1.91	-529.5393481	-529.4919236	-529.4726549	-529.4770134	-529.5183118	-529.49367	-529.4642555	-529.5183118	-529.49367	-529.4642555	-529.4727368	-529.4686361	-529.9475137	-529.5342308	-529.4712299	-529.4876763	-529.4638716	-529.5127611	-529.4929793	-529.4636036	-529.5127611	-529.4929793	-529.4636036	-529.4709679	-529.4688655
1.9	-529.5389664	-529.4917	-529.47146	-529.4758443	-529.5170951	-529.4933244	-529.4631588	-529.5170951	-529.4933244	-529.4631588	-529.4715418	-529.4674408	-529.9462608	-529.5338478	-529.470034	-529.4874712	-529.4626828	-529.5115476	-529.4926353	-529.4625038	-529.5115476	-529.4926353	-529.4625038	-529.4697718	-529.4676696
1.895	-529.5387691	-529.4915849	-529.4708451	-529.4752418	-529.5164696	-529.493145	-529.4625931	-529.5164696	-529.493145	-529.4625931	-529.4709267	-529.4668257	-529.945617	-529.5336506	-529.4694188	-529.4873631	-529.4620706	-529.5109237	-529.4924567	-529.4619367	-529.5109237	-529.4924567	-529.4619367	-529.4691562	-529.4670542
1.89	-529.5385683	-529.4914647	-529.4702178	-529.474626	-529.5158324	-529.4929613	-529.4620157	-529.5158324	-529.4929613	-529.4620157	-529.4702993	-529.4661982	-529.9449613	-529.5334492	-529.468791	-529.4872511	-529.4614461	-529.510288	-529.4922737	-529.4613578	-529.510288	-529.4922737	-529.4613578	-529.4685282	-529.4664264
1.885	-529.5383634	-529.4913409	-529.4695782	-529.4739974	-529.5151833	-529.492773	-529.4614263	-529.5151833	-529.492773	-529.4614263	-529.4696597	-529.4655583	-529.9442936	-529.5332436	-529.4681509	-529.4871352	-529.4608091	-529.5096403	-529.4920861	-529.4607669	-529.5096403	-529.4920861	-529.4607669	-529.467888	-529.4657863
1.88	-529.5381543	-529.4912134	-529.468926	-529.4733558	-529.5145221	-529.49258	-529.4608247	-529.5145221	-529.49258	-529.4608247	-529.4690074	-529.464906	-529.9436136	-529.5330339	-529.4674982	-529.4870151	-529.4601594	-529.5089804	-529.4918939	-529.4601637	-529.5089805	-529.4918939	-529.4601637	-529.4672352	-529.4651336
1.875	-529.537941	-529.491082	-529.468261	-529.472701	-529.5138485	-529.4923823	-529.4602106	-529.5138485	-529.4923823	-529.4602106	-529.4683424	-529.4642408	-529.9429211	-529.5328198	-529.4668328	-529.4868908	-529.4594969	-529.5083082	-529.4916968	-529.4595481	-529.5083082	-529.4916968	-529.4595481	-529.4665696	-529.4644682
1.87	-529.5377232	-529.4909467	-529.4675831	-529.4720328	-529.5131623	-529.4921797	-529.4595839	-529.5131623	-529.4921797	-529.4595839	-529.4676644	-529.4635627	-529.9422159	-529.5326013	-529.4661544	-529.4867621	-529.4588213	-529.5076233	-529.4914949	-529.4589198	-529.5076233	-529.4914949	-529.4589198	-529.4658911	-529.4637898
1.865	-529.537501	-529.4908071	-529.4668919	-529.4713509	-529.5124634	-529.4919721	-529.4589442	-529.5124634	-529.4919721	-529.4589442	-529.4669732	-529.4628713	-529.9414978	-529.5323784	-529.4654627	-529.486629	-529.4581323	-529.5069256	-529.491288	-529.4582786	-529.5069256	-529.491288	-529.4582786	-529.4651993	-529.4630981
1.86	-529.5372742	-529.4906634	-529.4661873	-529.4706552	-529.5117514	-529.4917595	-529.4582914	-529.5117514	-529.4917595	-529.4582914	-529.4662685	-529.4621664	-529.9407666	-529.5321508	-529.4647576	-529.4864913	-529.4574298	-529.5062148	-529.4910759	-529.4576243	-529.5062148	-529.4910759	-529.4576243	-529.464494	-529.462393
1.855	-529.5370428	-529.4905151	-529.4654689	-529.4699455	-529.5110262	-529.4915417	-529.4576252	-529.5110262	-529.4915417	-529.4576252	-529.46555	-529.4614479	-529.940022	-529.5319186	-529.4640388	-529.486349	-529.4567135	-529.5054906	-529.4908587	-529.4569565	-529.5054907	-529.4908587	-529.4569565	-529.463775	-529.4616741
1.85	-529.5368066	-529.4903624	-529.4647365	-529.4692214	-529.5102875	-529.4913185	-529.4569454	-529.5102875	-529.4913185	-529.4569454	-529.4648176	-529.4607153	-529.9392638	-529.5316816	-529.4633059	-529.4862017	-529.4559832	-529.5047529	-529.490636	-529.456275	-529.5047529	-529.490636	-529.456275	-529.463042	-529.4609413
1.845	-529.5365655	-529.4902049	-529.46399	-529.4684828	-529.509535	-529.4910899	-529.4562516	-529.509535	-529.4910899	-529.4562516	-529.464071	-529.4599686	-529.9384917	-529.5314397	-529.4625589	-529.4860496	-529.4552386	-529.5040015	-529.4904079	-529.4555797	-529.5040015	-529.4904079	-529.4555797	-529.4622949	-529.4601943
1.84	-529.5363195	-529.4900426	-529.463229	-529.4677295	-529.5087686	-529.4908559	-529.4555438	-529.5087686	-529.4908559	-529.4555438	-529.4633099	-529.4592074	-529.9377056	-529.5311928	-529.4617974	-529.4858923	-529.4544794	-529.503236	-529.4901742	-529.4548703	-529.503236	-529.4901742	-529.4548703	-529.4615332	-529.4594328
1.835	-529.5360683	-529.4898753	-529.4624532	-529.4669612	-529.507988	-529.4906161	-529.4548215	-529.507988	-529.4906161	-529.4548215	-529.4625341	-529.4584314	-529.9369052	-529.5309408	-529.4610212	-529.4857298	-529.4537055	-529.5024562	-529.4899349	-529.4541464	-529.5024562	-529.4899349	-529.4541464	-529.4607569	-529.4586565
1.83	-529.535812	-529.4897028	-529.4616625	-529.4661776	-529.5071928	-529.4903705	-529.4540845	-529.5071928	-529.4903705	-529.4540845	-529.4617433	-529.4576405	-529.9360902	-529.5306836	-529.46023	-529.485562	-529.4529165	-529.5016618	-529.4896897	-529.4534079	-529.5016619	-529.4896897	-529.4534079	-529.4599655	-529.4578653
1.825	-529.5355504	-529.4895251	-529.4608565	-529.4653785	-529.5063829	-529.4901189	-529.4533326	-529.5063829	-529.4901189	-529.4533327	-529.4609373	-529.4568343	-529.9352605	-529.5304211	-529.4594236	-529.4853886	-529.4521123	-529.5008527	-529.4894384	-529.4526543	-529.5008527	-529.4894384	-529.4526543	-529.4591589	-529.4570589
1.82	-529.5352834	-529.4893419	-529.460035	-529.4645637	-529.505558	-529.4898613	-529.4525655	-529.505558	-529.4898613	-529.4525655	-529.4601157	-529.4560126	-529.9344156	-529.5301532	-529.4586016	-529.4852096	-529.4512925	-529.5000285	-529.4891811	-529.4518856	-529.5000285	-529.4891811	-529.4518856	-529.4583368	-529.4562369
1.815	-529.5350108	-529.4891531	-529.4591978	-529.4637329	-529.5047178	-529.4895975	-529.451783	-529.5047178	-529.4895975	-529.451783	-529.4592783	-529.4551752	-529.9335554	-529.5298796	-529.4577639	-529.4850248	-529.4504568	-529.499189	-529.4889176	-529.4511015	-529.499189	-529.4889176	-529.4511015	-529.4574989	-529.4553992
1.81	-529.5347326	-529.4889585	-529.4583444	-529.4628857	-529.5038621	-529.4893273	-529.4509847	-529.5038621	-529.4893273	-529.4509847	-529.4584249	-529.4543216	-529.9326796	-529.5296005	-529.4569101	-529.484834	-529.4496051	-529.4983339	-529.4886477	-529.4503016	-529.4983339	-529.4886477	-529.4503016	-529.456645	-529.4545453
