5.025803e+01	2.048125e-14	5.025803e+01	2.090628e-14	5.025803e+01	2.107300e-14	5.025803e+01	2.096431e-14	5.025803e+01	2.116811e-14	5.025803e+01	2.073769e-14	5.025803e+01	2.237675e-14	5.025803e+01	2.207077e-14
5.262662e+01	2.033585e-14	5.262662e+01	2.079706e-14	5.262662e+01	2.097417e-14	5.262662e+01	2.084300e-14	5.262662e+01	2.108117e-14	5.262662e+01	2.062013e-14	5.262662e+01	2.228974e-14	5.262662e+01	2.201225e-14
5.510684e+01	2.034135e-14	5.510684e+01	2.080474e-14	5.510684e+01	2.098391e-14	5.510684e+01	2.085506e-14	5.510684e+01	2.108565e-14	5.510684e+01	2.062402e-14	5.510684e+01	2.230485e-14	5.510684e+01	2.200564e-14
5.770394e+01	2.020676e-14	5.770394e+01	2.070247e-14	5.770394e+01	2.089086e-14	5.770394e+01	2.074095e-14	5.770394e+01	2.100306e-14	5.770394e+01	2.051393e-14	5.770394e+01	2.221857e-14	5.770394e+01	2.195284e-14
6.042345e+01	2.020411e-14	6.042345e+01	2.070402e-14	6.042345e+01	2.089519e-14	6.042345e+01	2.075007e-14	6.042345e+01	2.100526e-14	6.042345e+01	2.051785e-14	6.042345e+01	2.222295e-14	6.042345e+01	2.194752e-14
6.327112e+01	2.007587e-14	6.327112e+01	2.060627e-14	6.327112e+01	2.080535e-14	6.327112e+01	2.064101e-14	6.327112e+01	2.092476e-14	6.327112e+01	2.041173e-14	6.327112e+01	2.213831e-14	6.327112e+01	2.189753e-14
6.625299e+01	2.006734e-14	6.625299e+01	2.060261e-14	6.625299e+01	2.080470e-14	6.625299e+01	2.064223e-14	6.625299e+01	2.092317e-14	6.625299e+01	2.041216e-14	6.625299e+01	2.213698e-14	6.625299e+01	2.188816e-14
6.937540e+01	2.004833e-14	6.937540e+01	2.058922e-14	6.937540e+01	2.079131e-14	6.937540e+01	2.062872e-14	6.937540e+01	2.090913e-14	6.937540e+01	2.039577e-14	6.937540e+01	2.212866e-14	6.937540e+01	2.187116e-14
7.264496e+01	1.993182e-14	7.264496e+01	2.049841e-14	7.264496e+01	2.070745e-14	7.264496e+01	2.052927e-14	7.264496e+01	2.083231e-14	7.264496e+01	2.029961e-14	7.264496e+01	2.205082e-14	7.264496e+01	2.181412e-14
7.606861e+01	1.991220e-14	7.606861e+01	2.048243e-14	7.606861e+01	2.068950e-14	7.606861e+01	2.051137e-14	7.606861e+01	2.081355e-14	7.606861e+01	2.027959e-14	7.606861e+01	2.203944e-14	7.606861e+01	2.178765e-14
7.965362e+01	1.988273e-14	7.965362e+01	2.045714e-14	7.965362e+01	2.066582e-14	7.965362e+01	2.048611e-14	7.965362e+01	2.078777e-14	7.965362e+01	2.025259e-14	7.965362e+01	2.201924e-14	7.965362e+01	2.175420e-14
8.340758e+01	1.977943e-14	8.340758e+01	2.037423e-14	8.340758e+01	2.058683e-14	8.340758e+01	2.039530e-14	8.340758e+01	2.071614e-14	8.340758e+01	2.016355e-14	8.340758e+01	2.194524e-14	8.340758e+01	2.169672e-14
8.733845e+01	1.974969e-14	8.733845e+01	2.034891e-14	8.733845e+01	2.056501e-14	8.733845e+01	2.037259e-14	8.733845e+01	2.069208e-14	8.733845e+01	2.013730e-14	8.733845e+01	2.192196e-14	8.733845e+01	2.166692e-14
9.145459e+01	1.971580e-14	9.145459e+01	2.032079e-14	9.145459e+01	2.053758e-14	9.145459e+01	2.034524e-14	9.145459e+01	2.066538e-14	9.145459e+01	2.010707e-14	9.145459e+01	2.189428e-14	9.145459e+01	2.163857e-14
9.576471e+01	1.961927e-14	9.576471e+01	2.024329e-14	9.576471e+01	2.046516e-14	9.576471e+01	2.025949e-14	9.576471e+01	2.059843e-14	9.576471e+01	2.002473e-14	9.576471e+01	2.182031e-14	9.576471e+01	2.158793e-14
1.002780e+02	1.958504e-14	1.002780e+02	2.021436e-14	1.002780e+02	2.043633e-14	1.002780e+02	2.022761e-14	1.002780e+02	2.057087e-14	1.002780e+02	1.999567e-14	1.002780e+02	2.179104e-14	1.002780e+02	2.155907e-14
1.050039e+02	1.954889e-14	1.050039e+02	2.018187e-14	1.050039e+02	2.040496e-14	1.050039e+02	2.019136e-14	1.050039e+02	2.053790e-14	1.050039e+02	1.996016e-14	1.050039e+02	2.175766e-14	1.050039e+02	2.152407e-14
1.099526e+02	1.950946e-14	1.099526e+02	2.014473e-14	1.099526e+02	2.037011e-14	1.099526e+02	2.015303e-14	1.099526e+02	2.050146e-14	1.099526e+02	1.992350e-14	1.099526e+02	2.172158e-14	1.099526e+02	2.148506e-14
1.151345e+02	1.942643e-14	1.151345e+02	2.007247e-14	1.151345e+02	2.030061e-14	1.151345e+02	2.007402e-14	1.151345e+02	2.043613e-14	1.151345e+02	1.984834e-14	1.151345e+02	2.165119e-14	1.151345e+02	2.142784e-14
1.205606e+02	1.939173e-14	1.205606e+02	2.003705e-14	1.205606e+02	2.026743e-14	1.205606e+02	2.003925e-14	1.205606e+02	2.040030e-14	1.205606e+02	1.981315e-14	1.205606e+02	2.161395e-14	1.205606e+02	2.138640e-14
1.262425e+02	1.935571e-14	1.262425e+02	2.000057e-14	1.262425e+02	2.023108e-14	1.262425e+02	2.000291e-14	1.262425e+02	2.036342e-14	1.262425e+02	1.977724e-14	1.262425e+02	2.157655e-14	1.262425e+02	2.134646e-14
1.321921e+02	1.931881e-14	1.321921e+02	1.996335e-14	1.321921e+02	2.019329e-14	1.321921e+02	1.996388e-14	1.321921e+02	2.032552e-14	1.321921e+02	1.973852e-14	1.321921e+02	2.153613e-14	1.321921e+02	2.130468e-14
1.384221e+02	1.927947e-14	1.384221e+02	1.992391e-14	1.384221e+02	2.015417e-14	1.384221e+02	1.992412e-14	1.384221e+02	2.028567e-14	1.384221e+02	1.969935e-14	1.384221e+02	2.149304e-14	1.384221e+02	2.126085e-14
1.449458e+02	1.924013e-14	1.449458e+02	1.988389e-14	1.449458e+02	2.011422e-14	1.449458e+02	1.988351e-14	1.449458e+02	2.024454e-14	1.449458e+02	1.965923e-14	1.449458e+02	2.144746e-14	1.449458e+02	2.121521e-14
1.517768e+02	1.917193e-14	1.517768e+02	1.982117e-14	1.517768e+02	2.005172e-14	1.517768e+02	1.981555e-14	1.517768e+02	2.018523e-14	1.517768e+02	1.959444e-14	1.517768e+02	2.137889e-14	1.517768e+02	2.115916e-14
1.589299e+02	1.913497e-14	1.589299e+02	1.978263e-14	1.589299e+02	2.001258e-14	1.589299e+02	1.977716e-14	1.589299e+02	2.014631e-14	1.589299e+02	1.955774e-14	1.589299e+02	2.133157e-14	1.589299e+02	2.111295e-14
1.664200e+02	1.909729e-14	1.664200e+02	1.974354e-14	1.664200e+02	1.997325e-14	1.664200e+02	1.973830e-14	1.664200e+02	2.010632e-14	1.664200e+02	1.951960e-14	1.664200e+02	2.128400e-14	1.664200e+02	2.106694e-14
1.742631e+02	1.905820e-14	1.742631e+02	1.970325e-14	1.742631e+02	1.993259e-14	1.742631e+02	1.969838e-14	1.742631e+02	2.006527e-14	1.742631e+02	1.948039e-14	1.742631e+02	2.123644e-14	1.742631e+02	2.102028e-14
1.824759e+02	1.901864e-14	1.824759e+02	1.966220e-14	1.824759e+02	1.989065e-14	1.824759e+02	1.965815e-14	1.824759e+02	2.002337e-14	1.824759e+02	1.944077e-14	1.824759e+02	2.118971e-14	1.824759e+02	2.097240e-14
1.910757e+02	1.897932e-14	1.910757e+02	1.962164e-14	1.910757e+02	1.984784e-14	1.910757e+02	1.961769e-14	1.910757e+02	1.998114e-14	1.910757e+02	1.940072e-14	1.910757e+02	2.114221e-14	1.910757e+02	2.092357e-14
2.000808e+02	1.893848e-14	2.000808e+02	1.958020e-14	2.000808e+02	1.980479e-14	2.000808e+02	1.957682e-14	2.000808e+02	1.993867e-14	2.000808e+02	1.936010e-14	2.000808e+02	2.109339e-14	2.000808e+02	2.087467e-14
2.095104e+02	1.889514e-14	2.095104e+02	1.953740e-14	2.095104e+02	1.976107e-14	2.095104e+02	1.953484e-14	2.095104e+02	1.989504e-14	2.095104e+02	1.931828e-14	2.095104e+02	2.104274e-14	2.095104e+02	2.082512e-14
2.193843e+02	1.884967e-14	2.193843e+02	1.949320e-14	2.193843e+02	1.971565e-14	2.193843e+02	1.949101e-14	2.193843e+02	1.984984e-14	2.193843e+02	1.927513e-14	2.193843e+02	2.099097e-14	2.193843e+02	2.077366e-14
2.297235e+02	1.881813e-14	2.297235e+02	1.946039e-14	2.297235e+02	1.968143e-14	2.297235e+02	1.946013e-14	2.297235e+02	1.981310e-14	2.297235e+02	1.924368e-14	2.297235e+02	2.095018e-14	2.297235e+02	2.072660e-14
2.405501e+02	1.876855e-14	2.405501e+02	1.941420e-14	2.405501e+02	1.963449e-14	2.405501e+02	1.941313e-14	2.405501e+02	1.976654e-14	2.405501e+02	1.919727e-14	2.405501e+02	2.089741e-14	2.405501e+02	2.067405e-14
2.518869e+02	1.871723e-14	2.518869e+02	1.936710e-14	2.518869e+02	1.958695e-14	2.518869e+02	1.936445e-14	2.518869e+02	1.971937e-14	2.518869e+02	1.914926e-14	2.518869e+02	2.084539e-14	2.518869e+02	2.062220e-14
2.637579e+02	1.866459e-14	2.637579e+02	1.931824e-14	2.637579e+02	1.953851e-14	2.637579e+02	1.931418e-14	2.637579e+02	1.967064e-14	2.637579e+02	1.909974e-14	2.637579e+02	2.079271e-14	2.637579e+02	2.056900e-14
2.761884e+02	1.861137e-14	2.761884e+02	1.926792e-14	2.761884e+02	1.948909e-14	2.761884e+02	1.926284e-14	2.761884e+02	1.962051e-14	2.761884e+02	1.904926e-14	2.761884e+02	2.073849e-14	2.761884e+02	2.051447e-14
2.892048e+02	1.856915e-14	2.892048e+02	1.922602e-14	2.892048e+02	1.944625e-14	2.892048e+02	1.922014e-14	2.892048e+02	1.957679e-14	2.892048e+02	1.900737e-14	2.892048e+02	2.069059e-14	2.892048e+02	2.046271e-14
3.028346e+02	1.851521e-14	3.028346e+02	1.917428e-14	3.028346e+02	1.939434e-14	3.028346e+02	1.916566e-14	3.028346e+02	1.952476e-14	3.028346e+02	1.895508e-14	3.028346e+02	2.063373e-14	3.028346e+02	2.040732e-14
3.171068e+02	1.846255e-14	3.171068e+02	1.912196e-14	3.171068e+02	1.934235e-14	3.171068e+02	1.911067e-14	3.171068e+02	1.947168e-14	3.171068e+02	1.890229e-14	3.171068e+02	2.057613e-14	3.171068e+02	2.035079e-14
3.320515e+02	1.841160e-14	3.320515e+02	1.906959e-14	3.320515e+02	1.929054e-14	3.320515e+02	1.905720e-14	3.320515e+02	1.941817e-14	3.320515e+02	1.885021e-14	3.320515e+02	2.051757e-14	3.320515e+02	2.029406e-14
3.477006e+02	1.837036e-14	3.477006e+02	1.902375e-14	3.477006e+02	1.924499e-14	3.477006e+02	1.901265e-14	3.477006e+02	1.937055e-14	3.477006e+02	1.880671e-14	3.477006e+02	2.046388e-14	3.477006e+02	2.023923e-14
3.640873e+02	1.832217e-14	3.640873e+02	1.897236e-14	3.640873e+02	1.919199e-14	3.640873e+02	1.895998e-14	3.640873e+02	1.931734e-14	3.640873e+02	1.875598e-14	3.640873e+02	2.040452e-14	3.640873e+02	2.018094e-14
3.812462e+02	1.828050e-14	3.812462e+02	1.892631e-14	3.812462e+02	1.914523e-14	3.812462e+02	1.891485e-14	3.812462e+02	1.926841e-14	3.812462e+02	1.871180e-14	3.812462e+02	2.034929e-14	3.812462e+02	2.012446e-14
