1.262425e+02	1.935644e-14	1.262425e+02	1.935644e-14	1.262425e+02	2.000072e-14	1.262425e+02	1.999990e-14	1.262425e+02	2.023139e-14
1.321921e+02	1.931822e-14	1.321921e+02	1.931822e-14	1.321921e+02	1.996306e-14	1.321921e+02	1.996221e-14	1.321921e+02	2.019358e-14
1.384221e+02	1.927958e-14	1.384221e+02	1.927958e-14	1.384221e+02	1.992412e-14	1.384221e+02	1.992322e-14	1.384221e+02	2.015426e-14
1.449458e+02	1.924004e-14	1.449458e+02	1.924004e-14	1.449458e+02	1.988403e-14	1.449458e+02	1.988312e-14	1.449458e+02	2.011369e-14
1.517768e+02	1.917149e-14	1.517768e+02	1.917149e-14	1.517768e+02	1.982074e-14	1.517768e+02	1.981979e-14	1.517768e+02	2.005186e-14
1.589299e+02	1.913528e-14	1.589299e+02	1.913528e-14	1.589299e+02	1.978292e-14	1.589299e+02	1.978193e-14	1.589299e+02	2.001274e-14
1.664200e+02	1.909733e-14	1.664200e+02	1.909733e-14	1.664200e+02	1.974365e-14	1.664200e+02	1.974260e-14	1.664200e+02	1.997309e-14
1.742631e+02	1.905834e-14	1.742631e+02	1.905834e-14	1.742631e+02	1.970337e-14	1.742631e+02	1.970226e-14	1.742631e+02	1.993225e-14
1.824759e+02	1.901906e-14	1.824759e+02	1.901906e-14	1.824759e+02	1.966250e-14	1.824759e+02	1.966137e-14	1.824759e+02	1.989055e-14
1.910757e+02	1.897928e-14	1.910757e+02	1.897928e-14	1.910757e+02	1.962135e-14	1.910757e+02	1.962016e-14	1.910757e+02	1.984807e-14
2.000808e+02	1.893823e-14	2.000808e+02	1.893823e-14	2.000808e+02	1.957964e-14	2.000808e+02	1.957837e-14	2.000808e+02	1.980518e-14
2.095104e+02	1.889487e-14	2.095104e+02	1.889487e-14	2.095104e+02	1.953694e-14	2.095104e+02	1.953562e-14	2.095104e+02	1.976133e-14
2.193843e+02	1.884934e-14	2.193843e+02	1.884934e-14	2.193843e+02	1.949295e-14	2.193843e+02	1.949159e-14	2.193843e+02	1.971600e-14
2.297235e+02	1.881799e-14	2.297235e+02	1.881799e-14	2.297235e+02	1.945999e-14	2.297235e+02	1.945853e-14	2.297235e+02	1.968156e-14
2.405501e+02	1.876843e-14	2.405501e+02	1.876843e-14	2.405501e+02	1.941392e-14	2.405501e+02	1.941243e-14	2.405501e+02	1.963449e-14
2.518869e+02	1.871708e-14	2.518869e+02	1.871708e-14	2.518869e+02	1.936683e-14	2.518869e+02	1.936528e-14	2.518869e+02	1.958709e-14
2.637579e+02	1.866459e-14	2.637579e+02	1.866459e-14	2.637579e+02	1.931813e-14	2.637579e+02	1.931650e-14	2.637579e+02	1.953861e-14
2.761884e+02	1.861160e-14	2.761884e+02	1.861160e-14	2.761884e+02	1.926810e-14	2.761884e+02	1.926645e-14	2.761884e+02	1.948896e-14
2.892048e+02	1.856926e-14	2.892048e+02	1.856926e-14	2.892048e+02	1.922618e-14	2.892048e+02	1.922447e-14	2.892048e+02	1.944633e-14
3.028346e+02	1.851525e-14	3.028346e+02	1.851525e-14	3.028346e+02	1.917441e-14	3.028346e+02	1.917269e-14	3.028346e+02	1.939473e-14
3.171068e+02	1.846220e-14	3.171068e+02	1.846220e-14	3.171068e+02	1.912177e-14	3.171068e+02	1.912006e-14	3.171068e+02	1.934274e-14
3.320515e+02	1.841117e-14	3.320515e+02	1.841117e-14	3.320515e+02	1.906887e-14	3.320515e+02	1.906714e-14	3.320515e+02	1.929088e-14
3.477006e+02	1.837071e-14	3.477006e+02	1.837071e-14	3.477006e+02	1.902415e-14	3.477006e+02	1.902246e-14	3.477006e+02	1.924448e-14
3.640873e+02	1.832221e-14	3.640873e+02	1.832221e-14	3.640873e+02	1.897248e-14	3.640873e+02	1.897083e-14	3.640873e+02	1.919226e-14
3.812462e+02	1.828083e-14	3.812462e+02	1.828083e-14	3.812462e+02	1.892660e-14	3.812462e+02	1.892501e-14	3.812462e+02	1.914505e-14
3.992138e+02	1.823130e-14	3.992138e+02	1.823130e-14	3.992138e+02	1.887547e-14	3.992138e+02	1.887394e-14	3.992138e+02	1.909220e-14
4.180281e+02	1.818549e-14	4.180281e+02	1.818549e-14	4.180281e+02	1.882770e-14	4.180281e+02	1.882625e-14	4.180281e+02	1.904441e-14
4.377292e+02	1.813276e-14	4.377292e+02	1.813276e-14	4.377292e+02	1.877581e-14	4.377292e+02	1.877443e-14	4.377292e+02	1.899070e-14
4.583587e+02	1.808306e-14	4.583587e+02	1.808306e-14	4.583587e+02	1.872636e-14	4.583587e+02	1.872505e-14	4.583587e+02	1.894138e-14
4.799605e+02	1.802822e-14	4.799605e+02	1.802822e-14	4.799605e+02	1.867238e-14	4.799605e+02	1.867114e-14	4.799605e+02	1.888651e-14
