E	J	d1	d2
200	18	-1.3582532417177209	-1.1411388230898802
200	19	1.5252052255754394	-1.5550859971080029
200	20	1.2549609560700634	1.144719207734984
200	21	0.9590731552977366	0.6997345360977126
200	22	0.6297146296205	0.25873109796107535
200	23	0.26760159781962684	-0.19931289099767563
200	24	-0.11348328362158525	-0.7038110212022889
200	25	-0.48623261395042455	-1.2513149020202472
200	26	-0.8479733980547859	1.3425733231739816
200	27	-1.2101098870702005	0.8093217345266043
200	28	1.5400243621051342	0.249586192572952
200	29	1.0996241938987652	-0.3697985784447652
200	30	0.623935587130694	-1.0049104318947282
