E, cm-1	Sigma_00, cm2	Sigma_01, cm2	Sigma_10, cm2	Sigma_11, cm2	
9.3089187500e+04	3.5746554034e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3089237610e+04	3.5158171798e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3089288301e+04	3.4576842715e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3089339578e+04	3.4003050768e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3089391449e+04	3.3437232143e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3089443921e+04	3.2879777065e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3089497000e+04	3.2331031658e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3089550694e+04	3.1791299817e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3089605010e+04	3.1260845074e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3089659954e+04	3.0739892481e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3089715535e+04	3.0228630490e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3089771760e+04	2.9727212847e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3089828635e+04	2.9235760497e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3089886169e+04	2.8754363523e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3089944369e+04	3.8498348910e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3090003244e+04	3.7951527241e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3090062800e+04	3.7406740878e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3090123045e+04	3.6864765251e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3090183988e+04	3.6326316552e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3090245637e+04	3.5792051566e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3090308000e+04	3.5262568024e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3090371085e+04	3.4738405407e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3090434900e+04	3.4220046107e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3090499454e+04	3.3707916888e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3090564756e+04	3.3202390610e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3090630814e+04	3.2703788159e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3090697637e+04	3.2212380567e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3090765234e+04	3.1728391304e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3090833613e+04	3.1251998727e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3090902784e+04	3.9250672238e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3090972756e+04	3.8765658312e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3091043539e+04	3.8279577891e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3091115141e+04	3.7793287625e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3091187572e+04	3.7307590035e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3091260842e+04	3.6823229990e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3091334960e+04	3.6340892222e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3091409937e+04	3.5861199758e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3091485781e+04	3.5384713154e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3091562504e+04	3.4911930436e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3091640116e+04	3.4443287640e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3091718626e+04	3.3979159895e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3091798045e+04	3.3519862986e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3091878384e+04	3.9977761873e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3091959653e+04	3.9551079249e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3092041863e+04	3.9120281478e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3092125025e+04	3.8686274857e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3092209150e+04	3.8249929830e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3092294249e+04	3.7812072604e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3092380333e+04	3.7373478247e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3092467415e+04	3.6934865174e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3092555504e+04	3.6496890942e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3092644614e+04	3.6060149227e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3092734756e+04	3.5625167891e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3092825941e+04	3.5192408022e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3092918182e+04	4.0357525227e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3093011492e+04	3.9980812395e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3093105882e+04	3.9597685669e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3093201364e+04	3.9209042916e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3093297953e+04	3.8815772693e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3093395660e+04	3.8418741318e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3093494498e+04	3.8018781432e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3093594481e+04	3.7616682092e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3093695621e+04	3.7213180420e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
