E, cm-1	Sigma_00, cm2	Sigma_01, cm2	Sigma_10, cm2	Sigma_11, cm2	
9.440434e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.442219e+04	2.570159e-14	4.851650e-21	6.474092e-23	4.103534e-14
9.443507e+04	2.573317e-14	2.313553e-21	5.266290e-23	3.809496e-14
9.445334e+04	2.571564e-14	1.893604e-21	6.779697e-23	3.612772e-14
9.446653e+04	2.574545e-14	1.426033e-21	6.418206e-23	3.530315e-14
9.448521e+04	2.557781e-14	1.602632e-21	9.255350e-23	3.446065e-14
9.449871e+04	2.560721e-14	1.277972e-21	8.529914e-23	3.398529e-14
9.451783e+04	2.558720e-14	2.143721e-21	1.697808e-22	3.349590e-14
9.453164e+04	2.561520e-14	2.310376e-21	2.032880e-22	3.320262e-14
9.455121e+04	2.559386e-14	1.614792e-21	1.617362e-22	3.283270e-14
9.456534e+04	2.561912e-14	1.148743e-21	1.249247e-22	3.261698e-14
9.458536e+04	2.559546e-14	1.746187e-21	2.106635e-22	3.232329e-14
9.459983e+04	2.561945e-14	2.347928e-21	3.029682e-22	3.214887e-14
9.462032e+04	2.559413e-14	2.550492e-21	3.587488e-22	3.192182e-14
9.463511e+04	2.547493e-14	2.215322e-21	3.297771e-22	3.178085e-14
9.465608e+04	2.545011e-14	2.092200e-21	3.352115e-22	3.160327e-14
9.467122e+04	2.547150e-14	1.982280e-21	3.334912e-22	3.148437e-14
9.469268e+04	2.558139e-14	1.668676e-21	2.992527e-22	3.133256e-14
9.470818e+04	2.546400e-14	1.840422e-21	3.444709e-22	3.122657e-14
9.473013e+04	2.543628e-14	2.608793e-21	5.165827e-22	3.109165e-14
9.474599e+04	2.545382e-14	2.920962e-21	6.007595e-22	3.099844e-14
9.476845e+04	2.555617e-14	2.829101e-21	6.118536e-22	3.088194e-14
9.478468e+04	2.544073e-14	2.816286e-21	6.301522e-22	3.080255e-14
9.480767e+04	2.541008e-14	3.501542e-21	8.197503e-22	3.070018e-14
9.482427e+04	2.542467e-14	4.228469e-21	1.020847e-21	3.062880e-14
9.484780e+04	2.539291e-14	4.448928e-21	1.119105e-21	3.053428e-14
9.486479e+04	2.540628e-14	4.120529e-21	1.065939e-21	3.046919e-14
9.488886e+04	2.537223e-14	3.832381e-21	1.029308e-21	3.038282e-14
9.490625e+04	2.538422e-14	4.002700e-21	1.103000e-21	3.032477e-14
9.493088e+04	2.534900e-14	4.168578e-21	1.189008e-21	3.024632e-14
9.494868e+04	2.535926e-14	4.366392e-21	1.275223e-21	3.019408e-14
9.497388e+04	2.532235e-14	5.024773e-21	1.514975e-21	3.012079e-14
9.499209e+04	2.533169e-14	5.670580e-21	1.747497e-21	3.007269e-14
9.501788e+04	2.541703e-14	5.884286e-21	1.867678e-21	3.000396e-14
9.503651e+04	2.530028e-14	5.879765e-21	1.904556e-21	2.995987e-14
9.506291e+04	2.525969e-14	7.135415e-21	2.375656e-21	2.989636e-14
9.508197e+04	2.526593e-14	9.230375e-21	3.131927e-21	2.985580e-14
9.510898e+04	2.534813e-14	1.240783e-20	4.319451e-21	2.979667e-14
9.512849e+04	2.522929e-14	1.479624e-20	5.242986e-21	2.975854e-14
9.515613e+04	2.518568e-14	2.006985e-20	7.284580e-21	2.970294e-14
9.517609e+04	2.531234e-14	2.586572e-20	9.545554e-21	2.966708e-14
9.520438e+04	2.526736e-14	3.496787e-20	1.319905e-20	2.961519e-14
