E, cm-1	Sigma_00, cm2	Sigma_01, cm2	Sigma_10, cm2	Sigma_11, cm2	
9.315668e+04	4.689621e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.315835e+04	4.856417e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.316006e+04	4.745871e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.316182e+04	4.906648e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.316361e+04	4.794959e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.316544e+04	4.685812e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.316732e+04	4.579150e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.316924e+04	4.726975e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.317120e+04	4.619376e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.317322e+04	4.761536e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.317527e+04	4.901275e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.317738e+04	4.789708e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.317954e+04	4.923794e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.318174e+04	4.811715e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.318400e+04	4.702187e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.318631e+04	4.595152e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.318867e+04	4.717888e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.319109e+04	4.838140e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.319356e+04	4.728011e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.319609e+04	4.843026e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.319868e+04	4.732785e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.320134e+04	4.842674e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.320405e+04	4.732441e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.320683e+04	4.624718e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.320967e+04	4.727210e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.321257e+04	4.827203e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.321555e+04	4.717322e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.321859e+04	4.812554e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.322171e+04	4.905264e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.322490e+04	4.793606e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.322816e+04	4.684490e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.323149e+04	4.770589e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.323491e+04	4.854225e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.323841e+04	4.743729e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.324198e+04	4.823033e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.324564e+04	4.899893e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.324939e+04	4.788357e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.325322e+04	4.679361e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.325714e+04	4.750416e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.326115e+04	4.819116e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.326526e+04	4.885458e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.326946e+04	4.774251e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.327376e+04	4.836775e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.327816e+04	4.726677e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.328266e+04	4.785525e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.328727e+04	4.842123e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.329199e+04	4.896479e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.329681e+04	4.785021e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.330175e+04	4.835956e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.330680e+04	4.725877e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.331197e+04	4.773529e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.331726e+04	4.819070e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.332267e+04	4.862515e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.332821e+04	4.903880e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.333388e+04	4.792254e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.333968e+04	4.830661e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.334562e+04	4.720702e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.335169e+04	4.756284e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.335791e+04	4.789933e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.336427e+04	4.821672e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.337078e+04	4.711918e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.337743e+04	4.741088e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.338425e+04	4.768436e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.339122e+04	4.793984e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.339836e+04	4.817757e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.340566e+04	4.708091e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.341313e+04	4.860079e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.342078e+04	4.878681e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.342861e+04	4.895613e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.343661e+04	4.784175e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.344481e+04	4.799117e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.345319e+04	4.812482e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.346177e+04	4.824297e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.347055e+04	4.834592e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.347953e+04	4.724543e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.348873e+04	4.850735e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.349813e+04	4.856642e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.350776e+04	4.861143e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.351761e+04	4.750490e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.352769e+04	4.753546e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.353800e+04	4.866518e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.354856e+04	4.865699e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.355936e+04	4.754942e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.357041e+04	4.860320e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.358172e+04	4.855821e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.359330e+04	4.850154e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.360514e+04	4.843349e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.361726e+04	4.835435e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.362966e+04	4.826442e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.364235e+04	4.816398e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.365534e+04	4.805331e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.366862e+04	4.793271e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.368222e+04	4.877304e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.369614e+04	4.766283e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.371037e+04	4.845964e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.372494e+04	4.828968e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.373985e+04	4.811124e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.375511e+04	4.792460e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.377072e+04	4.863483e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.378670e+04	4.842029e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.380305e+04	4.819843e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.381977e+04	4.796951e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.383689e+04	4.859772e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.385441e+04	4.834335e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.387234e+04	4.808278e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.389068e+04	4.865146e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.390945e+04	4.836727e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.392866e+04	4.807772e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.394831e+04	4.858949e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.396842e+04	4.827815e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.398900e+04	4.875174e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.401006e+04	4.841983e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.403161e+04	4.808392e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.405367e+04	4.850509e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.407623e+04	4.815039e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.409933e+04	4.853629e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.412295e+04	4.890212e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.414714e+04	4.778898e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.417188e+04	4.812707e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.419720e+04	4.844597e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.422311e+04	4.804199e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.424962e+04	4.832918e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.427675e+04	4.791108e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.430452e+04	4.816777e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.433292e+04	4.840663e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.436200e+04	4.862791e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.439174e+04	4.883186e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.442219e+04	4.836736e-14	1.201950e-21	1.603895e-23	3.624624e-12
9.445334e+04	4.854380e-14	6.335867e-21	2.268439e-22	1.355853e-12
