E, cm-1	Sigma_00, cm2	Sigma_01, cm2	Sigma_10, cm2	Sigma_11, cm2	
9.4812192524e+04	2.5683304236e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.4839955268e+04	2.5715737924e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.4868364689e+04	2.5745147846e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.4897435850e+04	2.5769666133e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.4927184165e+04	2.5789389166e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.4957625408e+04	2.5653694319e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.4988775718e+04	2.5668402606e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.5020651613e+04	2.5527456675e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.5053269992e+04	2.5536478613e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.5086648151e+04	2.5540516068e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.5104420000e+04	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.5120803787e+04	2.5542158276e-14	7.6511996412e-21	8.3542359363e-23	3.7469463160e-14
9.5138989596e+04	2.5534429487e-14	4.1438538346e-21	9.4325629229e-23	3.5105232864e-14
9.5155755010e+04	2.5539567290e-14	2.4734852393e-21	8.2696262294e-23	3.4054161686e-14
9.5174364421e+04	2.5388836616e-14	2.1136059105e-21	9.5127936203e-23	3.3318269067e-14
9.5191520352e+04	2.5393470458e-14	1.7856758726e-21	9.8988659925e-23	3.2836928175e-14
9.5210563231e+04	2.5523086857e-14	1.7980390287e-21	1.2001137216e-22	3.2399084039e-14
9.5228118776e+04	2.5524986790e-14	1.2825445208e-21	9.8673550288e-23	3.2093048203e-14
9.5247605220e+04	2.5375924036e-14	1.3854104342e-21	1.2190110126e-22	3.1825849378e-14
9.5265569686e+04	2.5377047905e-14	1.3888031447e-21	1.3602948650e-22	3.1595581321e-14
9.5285510028e+04	2.5364615354e-14	1.3915162437e-21	1.5132608607e-22	3.1386028665e-14
9.5303892940e+04	2.5498264328e-14	1.4528210046e-21	1.7213096476e-22	3.1218260629e-14
9.5324297753e+04	2.5350949293e-14	1.5620650339e-21	2.0156326423e-22	3.1035991894e-14
9.5343108857e+04	2.5349170441e-14	1.6439421309e-21	2.2776216123e-22	3.0901555155e-14
9.5363988959e+04	2.5334090483e-14	1.6688725411e-21	2.4843164046e-22	3.0756228315e-14
9.5383238231e+04	2.5330984426e-14	2.1855128719e-21	3.4565069926e-22	3.0641337405e-14
9.5404604693e+04	2.5313769406e-14	2.7075912979e-21	4.5551494935e-22	3.0524007413e-14
9.5424302337e+04	2.5309408735e-14	2.8849764466e-21	5.1155865478e-22	3.0420879273e-14
9.5446166488e+04	2.5291210655e-14	3.0206503525e-21	5.6537356732e-22	3.0320340866e-14
9.5466322950e+04	2.5284937517e-14	3.3913844089e-21	6.6486281862e-22	3.0226769554e-14
9.5488696382e+04	2.5265079867e-14	2.8731739253e-21	5.9093075317e-22	3.0138797602e-14
9.5509322348e+04	2.5257738639e-14	2.5893495297e-21	5.5501392339e-22	3.0055739908e-14
9.5532216925e+04	2.5235735772e-14	3.3176766234e-21	7.4233971057e-22	2.9978383553e-14
9.5553323331e+04	2.5352475008e-14	4.4033026948e-21	1.0225728867e-21	2.9905299965e-14
