E, cm-1	Sigma_00, cm2	Sigma_01, cm2	Sigma_10, cm2	Sigma_11, cm2	
9.3625563045e+04	3.8059396261e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3625623988e+04	3.7473574452e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3625685637e+04	3.6893472431e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3625748000e+04	3.6319660449e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3625811085e+04	3.5752647149e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3625874900e+04	3.5192881470e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3625939454e+04	3.4640754712e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3626004756e+04	3.4096602746e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3626070814e+04	3.3560708351e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3626137637e+04	3.3033303642e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3626205234e+04	3.2514572608e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3626273613e+04	3.2004653733e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3626342784e+04	4.0617916769e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3626412756e+04	4.0083322427e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3626483539e+04	3.9548842399e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3626555141e+04	3.9015367788e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3626627572e+04	3.8483724912e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3626700842e+04	3.7954673097e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3626774960e+04	3.7428903433e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3626849937e+04	3.6907038335e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3626925781e+04	3.6389631810e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3627002504e+04	3.5877170300e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3627080116e+04	3.5370074032e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3627158626e+04	3.4868698792e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3627238045e+04	3.4373338085e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3627318384e+04	4.1370072354e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3627399653e+04	4.0897009595e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3627481863e+04	4.0420508297e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3627565025e+04	3.9941553574e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3627649150e+04	3.9461082224e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3627734249e+04	3.8979975188e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3627820333e+04	3.8499051589e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3627907415e+04	3.8019064221e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3627995504e+04	3.7540696322e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3628084614e+04	3.7064559531e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3628174756e+04	3.6591192858e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3628265941e+04	3.6121062583e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3628358182e+04	4.1740280656e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3628451492e+04	4.1321355740e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3628545882e+04	4.0896235491e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3628641364e+04	4.0465922402e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3628737953e+04	4.0031398848e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3628835660e+04	3.9593614084e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3628934498e+04	3.9153473033e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3629034481e+04	3.8711826848e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
